"","group","Season","Year","Week","date","cases_H3","cases_total","Source","log_count","dt","gr","gr_smooth","date_int","log_y","fitted_log","fitted_se","lower","upper","r_week","lower_r","upper_r"
"452","5-14","2025/26",2025,48,2025-11-30,401.960768654123,473.739477342359,"RCGP",5.99759762292588,7,0.662706396162688,0.586412413139096,150,5.9966032430009,6.20243289034748,0.218842962849854,5.77350068316176,6.63136509753319,0.474738745445786,0.422054675970734,0.527422814920839
"453","5-14","2025/26",2025,49,2025-12-07,509.546376779583,611.455652135499,"RCGP",6.23450165644597,7,0.236904033520089,0.424139233718605,151,6.23371710635651,6.67213731827277,0.253948657688565,6.17439794920318,7.16987668734235,0.469704427925291,0.400897266041419,0.538511589809163
"454","15-44","2022/23",2023,1,2023-01-08,832.717064231348,1344.034559812,"RCGP",6.72529418953157,NA,NA,NA,1,6.72481400728218,5.09149203051988,0.28451834211284,4.53383607997871,5.64914798106105,NA,NA,NA
"455","15-44","2022/23",2023,2,2023-01-15,212.640218567442,380.9803916,"RCGP",5.3619502522565,7,-1.36334393727508,NA,2,5.36007179021531,4.66884590020353,0.245389475989396,4.18788252726431,5.14980927314274,-0.422646130316354,-0.345953552714403,-0.499338707918304
"456","15-44","2022/23",2023,3,2023-01-22,53.813178331579,113.6055987,"RCGP",3.99476689236679,7,-1.3671833598897,NA,3,3.98737494397835,4.24072022549269,0.215518907528752,3.81830316673634,4.66313728424905,-0.428125674710835,-0.369579360527974,-0.486671988893697
"457","15-44","2022/23",2023,4,2023-01-29,33.0292294748571,77.068202108,"RCGP",3.51241758004281,7,-0.482349312323981,-1.07095886982959,4,3.50041595841554,3.79991381754502,0.197222654689765,3.41335741435308,4.18647022073696,-0.440806407947671,-0.404945752383257,-0.476667063512084
"458","15-44","2022/23",2023,5,2023-02-05,17.2733658842105,65.63879036,"RCGP",2.87770103808542,7,-0.634716541957389,-0.828083071390357,5,2.85493833719828,3.33899234976578,0.189626178074356,2.96732504074004,3.71065965879152,-0.460921467779241,-0.446032373613039,-0.475810561945443
"459","15-44","2022/23",2023,6,2023-02-12,6.08191589,48.65532712,"RCGP",1.88432587164886,7,-0.993375166436567,-0.703480340239312,6,1.82162823798812,2.85232650606707,0.188420544621255,2.48302223860941,3.22163077352473,-0.48666584369871,-0.484302802130631,-0.489028885266789
"460","15-44","2022/23",2023,7,2023-02-19,3.9761959545,79.52391909,"RCGP",1.49877356842349,7,-0.385552303225366,-0.671214670539774,7,1.40516418940117,2.33770617429004,0.188427718246693,1.96838784652652,2.70702450205356,-0.514620331777028,-0.514634392082887,-0.514606271471168
"461","15-44","2022/23",2023,8,2023-02-26,6.83445483726316,64.927320954,"RCGP",1.99258308535131,7,0.493809516927821,-0.295039317578037,8,1.93650244033267,1.79741444150496,0.186210160549062,1.4324425268288,2.16238635618113,-0.540291732785078,-0.535945319697721,-0.544638145872435
"462","15-44","2022/23",2023,9,2023-03-05,5.86726003505882,49.871710298,"RCGP",1.8511692412656,7,-0.141413844085717,-0.0110522101277539,9,1.78628786645062,1.23868283074422,0.181040951774733,0.883842565265739,1.59352309622269,-0.558731610760749,-0.548599961563063,-0.568863259958436
"463","15-44","2022/23",2023,10,2023-03-12,5.81415858666667,52.32742728,"RCGP",1.84279450649233,7,-0.00837473477326789,0.114673646022945,10,1.77734923653688,0.673502824011869,0.174674430526473,0.331140940179983,1.01586470784376,-0.565180006732346,-0.552701625085756,-0.577658388378936
"464","15-44","2022/23",2023,11,2023-03-19,1.859000706,33.462012708,"RCGP",0.858238099704849,7,-0.984556406787479,-0.378114995215488,11,0.672434499350292,0.117830048187905,0.170328641922237,-0.21601408997968,0.45167418635549,-0.555672775823964,-0.547155030159662,-0.564190521488266
"465","15-44","2022/23",2023,12,2023-03-26,1.7258870752,25.888306128,"RCGP",0.80015552164741,7,-0.0580825780574397,-0.350337906539395,12,0.602065937544117,-0.409721902866301,0.170854151044921,-0.744596038914347,-0.0748477668182553,-0.527551951054206,-0.528581948934667,-0.526521953173745
"466","15-44","2022/23",2023,13,2023-04-02,0,34.862000894,"RCGP",-0.693147180559945,7,-1.49330270220735,-0.845313895684091,13,-2.30258509299405,-0.889549087183754,0.176774129496731,-1.23602638099735,-0.54307179337016,-0.479827184317453,-0.491430342083,-0.468224026551905
"467","15-44","2022/23",2023,14,2023-04-09,0,22.49161348,"RCGP",-0.693147180559945,7,0,-0.517128426754932,14,-2.30258509299405,-1.30290061928473,0.185869812746797,-1.66720545226845,-0.938595786301005,-0.413351532100975,-0.431179071271104,-0.395523992930845
"468","15-44","2022/23",2023,15,2023-04-16,0,18.176895792,"RCGP",-0.693147180559945,7,0,-0.497767567402452,15,-2.30258509299405,-1.63369525213314,0.194661482095755,-2.01523175704082,-1.25215874722546,-0.330794632848412,-0.34802630477237,-0.313562960924454
"469","15-44","2022/23",2023,16,2023-04-23,0,13.219560576,"RCGP",-0.693147180559945,7,0,0,16,-2.30258509299405,-1.8701134606943,0.200190889421411,-2.26248760396027,-1.47773931742834,-0.236418208561165,-0.24725584691945,-0.22558057020288
"470","15-44","2022/23",2023,17,2023-04-30,0,6.8851878,"RCGP",-0.693147180559945,7,0,0,17,-2.30258509299405,-2.00579364486379,0.20101565590159,-2.39978433043091,-1.61180295929668,-0.135680184169489,-0.13729672647064,-0.134063641868338
"471","15-44","2022/23",2023,18,2023-05-07,0,7.22944719,"RCGP",-0.693147180559945,7,0,0,18,-2.30258509299405,-2.04050569040774,0.197476327662416,-2.42755929262607,-1.6534520881894,-0.0347120455439436,-0.0277749621951635,-0.0416491288927239
"472","15-44","2022/23",2023,19,2023-05-14,0,7.80321284,"RCGP",-0.693147180559945,7,0,0,19,-2.30258509299405,-1.98023293713019,0.19148972826289,-2.35555280452546,-1.60491306973493,0.0602727532775458,0.0720064881006168,0.0485390184544745
"473","15-44","2022/23",2023,20,2023-05-21,0,3.67210016,"RCGP",-0.693147180559945,7,0,0,20,-2.30258509299405,-1.83665800147883,0.185887007634469,-2.20099653644239,-1.47231946651527,0.143574935651364,0.15455626808307,0.132593603219659
"474","15-44","2022/23",2023,21,2023-05-28,0.9363855408,4.681927704,"RCGP",0.362129917042322,7,1.05527709760227,0.351759032534089,21,0.0357392182383692,-1.62611161594482,0.183246602930464,-1.98527495768853,-1.26694827420111,0.21054638553401,0.21572157875386,0.205371192314159
"475","15-44","2022/23",2023,22,2023-06-04,1.285235056,3.855705168,"RCGP",0.579550090595634,7,0.217420173553312,0.424232423718527,22,0.325869840762717,-1.36809960129102,0.184591441953967,-1.7298988275208,-1.00630037506125,0.258012014653796,0.25537613016773,0.260647899139862
"476","15-44","2022/23",2023,23,2023-06-11,0,0,"RCGP",-0.693147180559945,7,-1.27269727115558,-7.40148683083438e-17,23,-2.30258509299405,-1.08356521339614,0.188889751238672,-1.45378912582394,-0.713341300968346,0.284534387894877,0.276109701696854,0.292959074092899
"477","15-44","2022/23",2023,24,2023-06-18,0.80327191,1.60654382,"RCGP",0.264877956341373,7,0.958025136901319,-0.0324173202336497,24,-0.101731652398317,-0.793068035953003,0.193838557909359,-1.17299160945535,-0.413144462450659,0.290497177443141,0.280797516368595,0.300196838517687
"478","15-44","2022/23",2023,25,2023-06-25,0.504913772,2.019655088,"RCGP",0.00490173882511887,7,-0.259976217516255,-0.191549450590172,25,-0.502669356728871,-0.515064125744523,0.197198050278398,-0.901572304290183,-0.128555947198863,0.27800391020848,0.271419305165164,0.284588515251796
"479","15-44","2023/24",2023,26,2023-07-02,0.68851878,2.06555634,"RCGP",0.172707809123645,7,0.167806070298526,0.28861832989453,26,-0.237599055487911,-0.264455439728988,0.19774930504433,-0.652044077615876,0.1231331981579,0.250608686015535,0.249528226674307,0.251689145356763
