y,lb_50,ub_50,lb_95,ub_95,prop,time,pathogen,Year,Week,date,season,days_from_start,day_of_year,plot_label,peak_time,day_shifted,Influenza A not subtyped,Influenza A H1N1pdm09,Influenza A H3N2,Influenza B,Percentage testing positive for overall influenza,total_cases,H1_prop,H3_prop,H1_adj,H3_adj,Season,total,gr,gr_smooth
0.13557185022308094,0.06974550379773947,0.20026152562018495,-0.05475576141411582,0.31156448041197954,0.9213333333333333,586,total,2022,39,2022-09-26,2022/23,84,269,Post-pandemic,346,-77,53,11,29,12,3.1,105,0.275,0.725,26,67,2022/23,105,0.06892491131158797,0.2741777868527713
0.3190592375406074,0.2590899892092884,0.38279678916430804,0.1357693132780471,0.49916413454143077,1,587,total,2022,40,2022-10-03,2022/23,91,276,Post-pandemic,346,-70,55,29,49,7,4.5,140,0.3717948717948718,0.6282051282051282,49,84,2022/23,140,0.28744417546005596,0.15588397364321804
0.4703974270399125,0.41363227353721865,0.5293036051559774,0.30719187869620707,0.6409278176089027,1,588,total,2022,41,2022-10-10,2022/23,98,283,Post-pandemic,346,-63,194,35,49,20,5.7,298,0.4166666666666667,0.5833333333333334,116,162,2022/23,298,0.7550725473410647,0.21115444794533436
0.2535850770532422,0.19947655573315948,0.30952723818214545,0.09860953222289644,0.4201108632572122,1,589,total,2022,42,2022-10-17,2022/23,105,290,Post-pandemic,346,-56,170,58,80,22,6.2,330,0.42028985507246375,0.5797101449275363,129,179,2022/23,330,0.10196663817512155,0.3033520680719575
0.11856608933854407,0.06581543263668976,0.17338286922622248,-0.03086554175566986,0.2700638826742533,0.9446666666666667,590,total,2022,43,2022-10-24,2022/23,112,297,Post-pandemic,346,-49,250,60,91,14,7.6,415,0.3973509933774834,0.6026490066225165,159,242,2022/23,415,0.2291238161998457,0.34340179429402196
-0.04807149552772083,-0.09997842360621201,0.0012641320094086694,-0.20191948260254397,0.10465024128734626,0.25466666666666665,591,total,2022,44,2022-10-31,2022/23,119,304,Post-pandemic,346,-42,153,79,85,13,7.9,330,0.4817073170731707,0.5182926829268293,153,164,2022/23,330,-0.2291238161998457,0.21425979637904655
0.1679320558252151,0.11757626454592973,0.21776238543430892,0.02435973609005362,0.3093625941017789,0.9886666666666667,592,total,2022,45,2022-11-07,2022/23,126,311,Post-pandemic,346,-35,253,70,74,27,9.3,424,0.4861111111111111,0.5138888888888888,193,204,2022/23,424,0.2505736376213977,0.08813506894912983
0.30703935961699313,0.25893869997248986,0.35314424061751426,0.17705834512631227,0.4423801270915675,1,593,total,2022,46,2022-11-14,2022/23,133,318,Post-pandemic,346,-28,329,105,124,37,9.7,595,0.4585152838427948,0.5414847161572053,256,302,2022/23,595,0.33876018217026127,0.14733345494791475
0.29354401327357404,0.2506115514541345,0.33356701935929567,0.17098826836306816,0.41183907690304006,1,594,total,2022,47,2022-11-21,2022/23,140,325,Post-pandemic,346,-21,427,109,224,35,12.4,795,0.32732732732732733,0.6726726726726727,249,511,2022/23,795,0.28973843425663137,0.16248710946211115
0.27429750382801954,0.23403669793938708,0.3139876762706362,0.1591394407261584,0.3959038763635866,1,595,total,2022,48,2022-11-28,2022/23,147,332,Post-pandemic,346,-14,495,153,347,29,16.4,1024,0.306,0.694,304,691,2022/23,1024,0.2531015641739541,0.2830434545555611
0.4158456254962637,0.3801281990797789,0.4483216733151607,0.31349283868618916,0.5227214134688347,1,596,total,2022,49,2022-12-05,2022/23,154,339,Post-pandemic,346,-7,647,206,610,41,22.6,1504,0.25245098039215685,0.7475490196078431,369,1094,2022/23,1504,0.38438053457977567,0.3164951787951556
0.675026776472988,0.6468713380182152,0.7046930778666014,0.5900586810758923,0.7574824847962472,1,597,total,2022,50,2022-12-12,2022/23,161,346,Post-pandemic,346,0,1825,326,848,81,29.1,3080,0.2776831345826235,0.7223168654173765,833,2166,2022/23,3080,0.7167673513118611,0.41099697108055555
0.3564905845417039,0.3323527822197998,0.38036281388098603,0.28831480732056514,0.42328175747856406,1,598,total,2022,51,2022-12-19,2022/23,168,353,Post-pandemic,346,7,2526,435,1331,112,32.6,4404,0.24631936579841449,0.7536806342015855,1057,3235,2022/23,4404,0.3575738612420864,0.4279558278269193
-0.29147990352701125,-0.31453454626455724,-0.26842505579675935,-0.3579996538740667,-0.22579829252419958,0,599,total,2022,52,2022-12-26,2022/23,175,360,Post-pandemic,346,14,1782,408,978,123,28,3291,0.2943722943722944,0.7056277056277056,933,2235,2022/23,3291,-0.2913140698324754,0.29185191932531196
-0.8205179072811544,-0.8503155863994378,-0.7902358314805191,-0.9051340659749432,-0.7315102318393429,0,600,total,2023,1,2023-01-02,2022/23,182,367,Post-pandemic,346,21,541,235,546,106,14.6,1428,0.30089628681177977,0.6991037131882202,398,924,2022/23,1428,-0.8348769659237524,-0.012962455800570094
-0.8879696992270221,-0.9249735172356004,-0.8483011679470396,-1.0016282026769145,-0.7726876523514746,0,601,total,2023,2,2023-01-09,2022/23,189,374,Post-pandemic,346,28,228,82,194,71,7.1,575,0.2971014492753623,0.7028985507246377,150,354,2022/23,575,-0.9095562297391788,-0.41954335106333007
-0.6244077585651864,-0.6755627613019577,-0.5750028485256058,-0.7658175525940037,-0.4870137080956433,0,602,total,2023,3,2023-01-16,2022/23,196,381,Post-pandemic,346,35,121,25,75,61,3.4,282,0.25,0.75,55,166,2022/23,282,-0.7122823207117579,-0.6870073965517911
-0.25478392087426727,-0.3094587057124041,-0.19928710986372322,-0.41419836289678913,-0.09209906099060979,0.001,603,total,2023,4,2023-01-23,2022/23,203,388,Post-pandemic,346,42,103,26,74,78,3.3,281,0.26,0.74,53,150,2022/23,281,-0.0035511400954644098,-0.6150666641175384
-0.2515113547836898,-0.308139167268646,-0.19790929955817904,-0.4190278836006264,-0.08849755027651894,0.001,604,total,2023,5,2023-01-30,2022/23,210,395,Post-pandemic,346,49,62,12,36,86,2.6,196,0.25,0.75,28,82,2022/23,196,-0.36008574471018573,-0.4963688588141467
-0.1665977517508077,-0.22626948627894694,-0.10832007595432969,-0.34649479344874895,0.009276110779021447,0.030333333333333334,605,total,2023,6,2023-02-06,2022/23,217,402,Post-pandemic,346,56,27,5,15,79,2,126,0.25,0.75,12,35,2022/23,126,-0.4415494902314268,-0.3793671739372087
0.07172837246157027,0.015494651779167201,0.13241661907264723,-0.10114013558624457,0.2473492606604892,0.7976666666666666,606,total,2023,7,2023-02-13,2022/23,224,409,Post-pandemic,346,63,42,9,10,142,2.5,203,0.47368421052631576,0.5263157894736842,29,32,2022/23,203,0.47662322561546516,-0.08214078735540296
-0.03301152696719223,-0.0893949800548468,0.025827180898806867,-0.20884423754253054,0.141309997969419,0.3526666666666667,607,total,2023,8,2023-02-20,2022/23,231,416,Post-pandemic,346,70,37,6,15,125,2.4,183,0.2857142857142857,0.7142857142857143,17,41,2022/23,183,-0.10366601690587401,-0.10716950655800536
-0.12432147808062854,-0.18582984118242707,-0.06481316176252894,-0.3025901816228289,0.04810066703622247,0.08033333333333334,608,total,2023,9,2023-02-27,2022/23,238,423,Post-pandemic,346,77,14,6,10,94,1.9,124,0.375,0.625,11,19,2022/23,124,-0.38894475946990353,-0.11438426024793479
-0.0011110027473950623,-0.056898200937707255,0.05552156197230795,-0.17119174073069018,0.173686580001829,0.49333333333333335,609,total,2023,10,2023-03-06,2022/23,245,430,Post-pandemic,346,84,39,8,13,88,2.5,148,0.380952380952381,0.6190476190476191,23,37,2022/23,148,0.17680002906319167,0.04020311957571983
-0.017403262726798374,-0.08151624393378443,0.045092413864384895,-0.2016887316763287,0.16692332948151034,0.424,610,total,2023,11,2023-03-13,2022/23,252,437,Post-pandemic,346,91,28,7,7,123,2.2,165,0.5,0.5,21,21,2022/23,165,0.10866362965232916,-0.05178677941506418
-0.16246157574280895,-0.22678598520186877,-0.10082613491666548,-0.35532149860226137,0.013942399930810971,0.03666666666666667,611,total,2023,12,2023-03-20,2022/23,259,444,Post-pandemic,346,98,6,4,9,96,1.6,115,0.3076923076923077,0.6923076923076923,6,13,2022/23,115,-0.3607500351982453,-0.116057783988157
-0.2081728031772081,-0.2761795007595014,-0.1427557752197688,-0.40184979678653976,-0.013874203280277986,0.01633333333333333,612,total,2023,13,2023-03-27,2022/23,266,451,Post-pandemic,346,105,9,0,1,97,1.6,107,0,1,0,10,2022/23,107,-0.07203833827413385,-0.036831178689214567
-0.26412465033747745,-0.3353081235435331,-0.19477777106328942,-0.4676486763212882,-0.06294415702124877,0.0036666666666666666,613,total,2023,14,2023-04-03,2022/23,273,458,Post-pandemic,346,112,6,1,0,70,1.6,77,1,0,7,0,2022/23,77,-0.32865969688441926,-0.1631961101761173
-0.24993727383707487,-0.318166761804477,-0.18047286720985634,-0.44956458734394555,-0.053639387496473796,0.005333333333333333,614,total,2023,15,2023-04-10,2022/23,280,465,Post-pandemic,346,119,8,4,0,39,1.1,51,1,0,12,0,2022/23,51,-0.4113187833596249,-0.2931917134291058
-0.1529430881661531,-0.2236912213536888,-0.08274664751202498,-0.3560062624077853,0.06019596047982588,0.07366666666666667,615,total,2023,16,2023-04-17,2022/23,287,472,Post-pandemic,346,126,4,4,2,37,0.9,47,0.6666666666666666,0.3333333333333333,7,3,2022/23,47,-0.081511496187286675,-0.22338207867636617
-0.08825265483911737,-0.16193900358733881,-0.01566714070888242,-0.3004111717286791,0.1342090234430079,0.212,616,total,2023,17,2023-04-24,2022/23,294,479,Post-pandemic,346,133,7,4,1,42,1.1,54,0.8,0.2,10,2,2022/23,54,0.13856118483006374,-0.17073219790031677
-0.12875336862779996,-0.2075635836320765,-0.054930175705686146,-0.359045940251141,0.09365974502641533,0.125,617,total,2023,18,2023-05-01,2022/23,301,486,Post-pandemic,346,140,7,4,0,30,0.9,41,1,0,11,0,2022/23,41,-0.274826064350247,-0.1572737897667737
-0.17432847296237863,-0.2501512150910966,-0.09586422595664934,-0.40430519437603446,0.04709614431193015,0.062,618,total,2023,19,2023-05-08,2022/23,308,493,Post-pandemic,346,147,21,5,2,16,0.9,44,0.7142857142857143,0.2857142857142857,20,8,2022/23,44,0.0704516609506113,-0.03683117868921465
-0.2344894063145131,-0.3155124374689008,-0.15061963312692506,-0.4760278560508537,-0.011467385118703544,0.02,619,total,2023,20,2023-05-15,2022/23,315,500,Post-pandemic,346,154,2,2,0,15,0.4,19,1,0,4,0,2022/23,19,-0.8367714474002161,-0.22564616649244704
-0.18598642933875387,-0.2692087693607804,-0.10668837328787817,-0.42674395321953756,0.04445856408692581,0.060333333333333336,620,total,2023,21,2023-05-22,2022/23,322,507,Post-pandemic,346,161,9,5,3,11,0.7,28,0.625,0.375,11,6,2022/23,28,0.38608124128711585,-0.16376615237818398
-0.17445335994008238,-0.25523397766549194,-0.08944732208296835,-0.4092290804536372,0.07568879385272374,0.07933333333333334,621,total,2023,22,2023-05-29,2022/23,329,514,Post-pandemic,346,168,6,2,4,3,0.4,15,0.3333333333333333,0.6666666666666666,4,8,2022/23,15,-0.6210748325188216,-0.25032834442032764
-0.10963047998526987,-0.19256894578532924,-0.027547057127339625,-0.3580921940299279,0.13429519202612616,0.19366666666666665,622,total,2023,23,2023-06-05,2022/23,336,521,Post-pandemic,346,175,10,1,3,3,0.5,17,0.25,0.75,3,11,2022/23,17,0.12438371968773553,-0.23684532973604658
-0.049303204383732924,-0.13540777855033304,0.034716521516962584,-0.30272170713413415,0.19977956757795548,0.3436666666666667,623,total,2023,24,2023-06-12,2022/23,343,528,Post-pandemic,346,182,9,1,2,3,0.5,15,0.3333333333333333,0.6666666666666666,4,8,2022/23,15,-0.12438371968773564,-0.05874839780792647
9.199147917475781e-4,-0.08416935464439235,0.08509051473048701,-0.23938873965465526,0.24733397503381152,0.503,624,total,2023,25,2023-06-19,2022/23,350,535,Post-pandemic,346,189,7,4,3,5,0.6,19,0.5714285714285714,0.42857142857142855,8,6,2022/23,19,0.23499359123170557,-0.09652031032177903
0.04245208351517071,-0.042063306982412785,0.1259648242865783,-0.19633196866865546,0.29043082349654736,0.634,625,total,2023,26,2023-06-26,2022/23,357,542,Post-pandemic,346,196,3,3,4,2,0.4,12,0.42857142857142855,0.5714285714285714,4,6,2022/23,12,-0.4564828824498889,-0.055372322804545855
0.09852105606107564,0.012329127446105037,0.18039497944038274,-0.13480888645218136,0.3439784332271012,0.7833333333333333,626,total,2023,27,2023-07-03,2023/24,0,184,Post-pandemic,338,-154,7,6,6,2,0.7,21,0.5,0.5,10,10,2023/24,21,0.5560675878793255,0.05254864424335165
0.10416954634258158,0.02401537897229311,0.19338492321055778,-0.13235666933671011,0.3510280383166181,0.8046666666666666,627,total,2023,28,2023-07-10,2023/24,7,191,Post-pandemic,338,-147,8,5,5,2,0.7,20,0.5,0.5,9,9,2023/24,20,-0.048553225416990795,0.07150626781103786
0.10213787196399515,0.014362750783673328,0.18390008069008923,-0.13454318584062436,0.34746413025767053,0.7853333333333333,628,total,2023,29,2023-07-17,2023/24,14,198,Post-pandemic,338,-140,4,6,11,5,0.9,26,0.35294117647058826,0.6470588235294118,7,14,2023/24,26,0.26121549926361765,0.0780617448190159
0.06568427854196357,-0.015640160886828514,0.1470747190882049,-0.17043936266063506,0.30172553544763175,0.71,629,total,2023,30,2023-07-24,2023/24,21,205,Post-pandemic,338,-133,4,5,13,4,0.8,26,0.2777777777777778,0.7222222222222222,6,16,2023/24,26,0,0.1921824654314881
0.04482339091548848,-0.0382468645063071,0.1300784123207256,-0.19603516581863795,0.2892552321589422,0.6473333333333333,630,total,2023,31,2023-07-31,2023/24,28,212,Post-pandemic,338,-126,5,1,9,2,0.5,17,0.1,0.9,1,13,2023/24,17,-0.4228568508200336,-0.05254864424335168
0.06454725421601237,-0.022217390929274772,0.14251738219937227,-0.1754824288411815,0.3066144003856753,0.6903333333333334,631,total,2023,32,2023-08-07,2023/24,35,219,Post-pandemic,338,-119,30,2,5,7,1.1,44,0.2857142857142857,0.7142857142857143,11,26,2023/24,44,0.9473813189441862,0.19643499184694255
-0.0187346263506194,-0.0990162150013969,0.06271967295693381,-0.250621080469473,0.21763503646485607,0.44266666666666665,632,total,2023,33,2023-08-14,2023/24,42,226,Post-pandemic,338,-112,8,5,5,3,0.6,21,0.5,0.5,9,9,2023/24,21,-0.7371867419707795,-0.05316556846165671
0.012095169154938024,-0.06988089971314737,0.09221202697525077,-0.22083498188700332,0.24580636719931226,0.5403333333333333,633,total,2023,34,2023-08-21,2023/24,49,233,Post-pandemic,338,-105,10,3,7,7,0.8,27,0.3,0.7,6,14,2023/24,27,0.25026068740363444,0.009399603389251901
0.06299353228197058,-0.01922322456150527,0.1474297683582576,-0.16022582228948826,0.30564835906042437,0.6926666666666667,634,total,2023,35,2023-08-28,2023/24,56,240,Post-pandemic,338,-98,7,4,8,1,0.7,20,0.3333333333333333,0.6666666666666666,6,13,2023/24,20,-0.2988139128206251,0.04041033788910403
0.1426789475019261,0.0633542028365921,0.22168733840205512,-0.0888584862049569,0.3784558568102207,0.8833333333333333,635,total,2023,36,2023-09-04,2023/24,63,247,Post-pandemic,338,-91,18,3,12,4,1,37,0.2,0.8,7,26,2023/24,37,0.6128971545483594,-0.04321070320985271
0.11316591073435056,0.03426973337867667,0.1878933417971077,-0.11896081313757094,0.34458030323489386,0.837,636,total,2023,37,2023-09-11,2023/24,70,254,Post-pandemic,338,-84,28,4,12,6,1.3,50,0.25,0.75,11,33,2023/24,50,0.3004040384774296,0.2161869919021996
0.02176643049078697,-0.05521549592348651,0.09845032421248345,-0.2058239408858505,0.25695526779969846,0.5746666666666667,637,total,2023,38,2023-09-18,2023/24,77,261,Post-pandemic,338,-77,17,5,14,4,0.9,40,0.2631578947368421,0.7368421052631579,9,27,2023/24,40,-0.22264467377829555,0.09796065160671708
0.026400353936702592,-0.04906966215582109,0.10426378417809357,-0.19788865005679646,0.24894542983140866,0.595,638,total,2023,39,2023-09-25,2023/24,84,268,Post-pandemic,338,-70,8,6,7,5,0.6,26,0.4615384615384616,0.5384615384615384,10,11,2023/24,26,-0.4294410199838758,0.06530387481590441
0.14607106572040784,0.07126873816857526,0.22004551955953489,-0.06705731939992364,0.3767835444589652,0.9013333333333333,639,total,2023,40,2023-10-02,2023/24,91,275,Post-pandemic,338,-63,15,14,13,7,1.1,49,0.5185185185185185,0.48148148148148145,22,20,2023/24,49,0.6319237204718271,0.07006051629677133
0.18123322321415025,0.1077965904433913,0.25289871079366955,-0.027679414417283096,0.3919821207516319,0.9536666666666667,640,total,2023,41,2023-10-09,2023/24,98,282,Post-pandemic,338,-56,24,8,10,16,1.1,58,0.4444444444444444,0.5555555555555556,19,23,2023/24,58,0.16830662905739066,0.037036163941761596
0.18349310839806598,0.1105772682086148,0.25725516760422396,-0.02227925221590631,0.39529057445281185,0.959,641,total,2023,42,2023-10-16,2023/24,105,289,Post-pandemic,338,-49,22,14,18,14,1,68,0.4375,0.5625,24,30,2023/24,68,0.158811549297601,0.13240021971073573
0.1931307322915199,0.1254476241730449,0.2668179800404977,-0.003914966895199721,0.39893840374383094,0.9723333333333334,642,total,2023,43,2023-10-23,2023/24,112,296,Post-pandemic,338,-42,28,7,22,14,1.1,71,0.2413793103448276,0.7586206896551724,14,43,2023/24,71,0.04311012365372841,0.2505380056201368
0.24881787128329957,0.1802794644084449,0.3171122340594894,0.05667034154797501,0.4436568175768786,0.996,643,total,2023,44,2023-10-30,2023/24,119,303,Post-pandemic,338,-35,50,10,23,17,1.6,100,0.30303030303030304,0.696969696969697,25,58,2023/24,100,0.34208234951197974,0.17807766288017496
0.22681491140082244,0.16385864817673568,0.2930097935868696,0.03922874916417507,0.4224609151635405,0.991,644,total,2023,45,2023-11-06,2023/24,126,310,Post-pandemic,338,-28,77,17,41,19,1.9,154,0.29310344827586204,0.7068965517241379,40,95,2023/24,154,0.43143205600489515,0.2438590196170511
0.09989572247633172,0.034848733794756503,0.16081037815976273,-0.08827738222125493,0.27728733843483117,0.848,645,total,2023,46,2023-11-13,2023/24,133,317,Post-pandemic,338,-21,63,16,46,15,1.7,140,0.25806451612903225,0.7419354838709677,32,93,2023/24,140,-0.09524528898310872,0.18034481004687364
0.16820590076208486,0.10808593995719518,0.2299702555304839,-0.007565403115295318,0.34312122260172734,0.9703333333333334,646,total,2023,47,2023-11-20,2023/24,140,324,Post-pandemic,338,-14,79,8,55,14,2,156,0.12698412698412698,0.873015873015873,18,124,2023/24,156,0.10814037417842497,0.19660237267804778
0.4147034701194614,0.3589617352106189,0.4708656628010066,0.25917243698970455,0.5754875455753996,1,647,total,2023,48,2023-11-27,2023/24,147,331,Post-pandemic,338,-7,102,43,75,11,2.9,231,0.3644067796610169,0.635593220338983,80,140,2023/24,231,0.39235368975894874,0.20917020773979003
0.6634642789416905,0.6149108563691794,0.7168168065775484,0.515798091384562,0.8143301136268702,1,648,total,2023,49,2023-12-04,2023/24,154,338,Post-pandemic,338,0,249,87,155,15,6.1,506,0.359504132231405,0.640495867768595,177,314,2023/24,506,0.7838837609396974,0.2972831339734906
0.5910176790957729,0.5473414579367295,0.6332235179020886,0.4693213664004873,0.7101773771665255,1,649,total,2023,50,2023-12-11,2023/24,161,345,Post-pandemic,338,7,437,152,296,21,9.6,906,0.3392857142857143,0.6607142857142857,300,585,2023/24,906,0.5824153970079825,0.4666983054712634
0.3175776474710914,0.2794443343033093,0.3551888841153874,0.2059968833674886,0.42758540640226844,1,650,total,2023,51,2023-12-18,2023/24,168,352,Post-pandemic,338,14,685,203,325,28,11.4,1241,0.38446969696969696,0.615530303030303,466,747,2023/24,1241,0.31460368690746054,0.5183141336535223
0.005139550881740007,-0.029726688821455127,0.03971411355661236,-0.09899665004049707,0.1106921633299328,0.5353333333333333,651,total,2023,52,2023-12-25,2023/24,175,359,Post-pandemic,338,21,739,206,296,24,11.7,1265,0.4103585657370518,0.5896414342629482,509,732,2023/24,1265,0.019153087285148404,0.4250139830350722
-0.2115599570561999,-0.24535504238787742,-0.17523563480149895,-0.3110117806881049,-0.112658124526016,0,652,total,2024,1,2024-01-01,2023/24,182,366,Post-pandemic,338,28,572,157,216,26,9.7,971,0.4209115281501341,0.579088471849866,398,547,2023/24,971,-0.26447699982031536,0.16292379284506903
0.050566325720370564,0.013997092443205794,0.08433202039651388,-0.05279258487411917,0.15371296224322145,0.831,653,total,2024,2,2024-01-08,2023/24,189,373,Post-pandemic,338,35,571,198,221,24,10,1014,0.47255369928400953,0.5274463007159904,468,522,2023/24,1014,0.04332734901764221,0.028151780847483952
0.3737553942676568,0.3395164794617944,0.4088392969363126,0.27393026262544773,0.4770174100683669,1,654,total,2024,3,2024-01-15,2023/24,196,380,Post-pandemic,338,42,772,354,385,30,13.8,1541,0.4790257104194858,0.5209742895805142,724,787,2023/24,1541,0.4184949275233812,0.05412459100146411
0.2587877894519739,0.22956111449542638,0.29186753729458736,0.16998423505719001,0.35221584109618354,1,655,total,2024,4,2024-01-22,2023/24,203,387,Post-pandemic,338,49,1006,443,503,68,17.6,2020,0.4682875264270613,0.5317124735729387,914,1038,2023/24,2020,0.2706505679790841,0.11699896117494804
-0.12315566595045802,-0.154130889629694,-0.09383562696305447,-0.2077109609808183,-0.0364894703291376,0.0023333333333333335,656,total,2024,5,2024-01-29,2023/24,210,394,Post-pandemic,338,56,837,361,492,68,15.4,1758,0.4232121922626026,0.5767878077373975,715,975,2023/24,1758,-0.13891333467167194,0.1483898774621089
-0.28680765508286177,-0.3192453516538458,-0.2549049148861313,-0.3831177639665022,-0.1899443291396397,0,657,total,2024,6,2024-02-05,2023/24,217,401,Post-pandemic,338,63,576,251,375,77,12.9,1279,0.4009584664536741,0.5990415335463258,482,720,2023/24,1279,-0.31807697484339653,0.05803879649684919
-0.1757627607673502,-0.2137872413351265,-0.14070058292941146,-0.2780603978482647,-0.07576740564948652,3.333333333333333e-4,658,total,2024,7,2024-02-12,2023/24,224,408,Post-pandemic,338,70,519,218,299,94,10.9,1130,0.42166344294003866,0.5783365570599613,437,599,2023/24,1130,-0.12385058123924234,-0.07754758069380668
-0.31237721440878774,-0.3493309768166202,-0.27257871711555315,-0.42576860190178856,-0.20337217042180547,0,659,total,2024,8,2024-02-19,2023/24,231,415,Post-pandemic,338,77,386,154,207,80,8.3,827,0.4265927977839335,0.5734072022160664,319,428,2023/24,827,-0.31213579666824415,-0.22324417185563875
-0.35490934726406387,-0.4003583619062048,-0.3118268739687191,-0.4853724998437286,-0.23081531335240804,0,660,total,2024,9,2024-02-26,2023/24,238,422,Post-pandemic,338,84,230,84,145,71,6.3,530,0.36681222707423583,0.6331877729257642,168,291,2023/24,530,-0.4448599387041004,-0.29973082286374586
-0.05565789225739559,-0.10057801614583162,-0.012528100235197126,-0.1848394943368932,0.07713009569118706,0.194,661,total,2024,10,2024-03-04,2023/24,245,429,Post-pandemic,338,91,194,87,124,103,5.8,508,0.41232227488151657,0.5876777251184834,167,238,2023/24,508,-0.04238738939407414,-0.23080842650141525
0.11428274619505974,0.06696039206996285,0.16075002232800362,-0.020948545396690575,0.24210163233052737,0.951,662,total,2024,11,2024-03-11,2023/24,252,436,Post-pandemic,338,98,304,84,146,124,6.5,658,0.3652173913043478,0.6347826086956522,195,339,2023/24,658,0.2586786168623872,-0.1351761269760079
-0.21792270622165333,-0.2631677253296012,-0.1723132403913823,-0.35336560158459696,-0.07926309825065962,3.333333333333333e-4,663,total,2024,12,2024-03-18,2023/24,259,443,Post-pandemic,338,105,214,68,93,101,5,476,0.422360248447205,0.577639751552795,158,217,2023/24,476,-0.3237289792616003,-0.1380744226243469
-0.31423421713823796,-0.363824478700437,-0.2624853057807828,-0.4546761950448107,-0.1738467588346988,0,664,total,2024,13,2024-03-25,2023/24,266,450,Post-pandemic,338,112,167,37,61,74,3.9,339,0.3775510204081632,0.6224489795918368,100,165,2023/24,339,-0.3393328670688801,-0.11169265471554184
-0.26130656750691106,-0.31395501371606516,-0.20759493546971441,-0.4115312970046768,-0.10907798074980651,6.666666666666666e-4,665,total,2024,14,2024-04-01,2023/24,273,457,Post-pandemic,338,119,121,28,60,70,3.8,279,0.3181818181818182,0.6818181818181818,66,142,2023/24,279,-0.19472490858931638,-0.14977703451435243
-0.22554248088017026,-0.2803040961230783,-0.17150282066748868,-0.39279090988254023,-0.07100720242849186,0.0016666666666666668,666,total,2024,15,2024-04-08,2023/24,280,464,Post-pandemic,338,126,82,29,52,47,2.8,210,0.35802469135802467,0.6419753086419753,58,105,2023/24,210,-0.2839865326913219,-0.28544332190277966
-0.12776077373563322,-0.1849694600230598,-0.06904172596826563,-0.29267977492038505,0.04123276646347427,0.06566666666666666,667,total,2024,16,2024-04-15,2023/24,287,471,Post-pandemic,338,133,55,31,55,42,2.5,183,0.36046511627906974,0.6395348837209303,51,90,2023/24,183,-0.13755115617048966,-0.238898866130002
-0.04524698473684241,-0.10458689991800818,0.012464388356252076,-0.21520187988274705,0.12731084018408956,0.2966666666666667,668,total,2024,17,2024-04-22,2023/24,294,478,Post-pandemic,338,140,60,24,42,54,2.6,180,0.3636363636363637,0.6363636363636364,46,80,2023/24,180,-0.016520199498554676,-0.15819569923742066
-0.09157937285674933,-0.15259736282540914,-0.030078229554415747,-0.2678472054793468,0.08359396004912381,0.15233333333333332,669,total,2024,18,2024-04-29,2023/24,301,485,Post-pandemic,338,147,72,19,46,50,2.7,187,0.2923076923076923,0.7076923076923077,40,97,2023/24,187,0.0381309810981335,-0.09998172681555818
-0.27934762197927077,-0.3404692363006443,-0.21541993761235267,-0.46371571962460917,-0.09328492584431168,0.0016666666666666668,670,total,2024,19,2024-05-06,2023/24,308,492,Post-pandemic,338,154,31,14,32,47,2.1,124,0.30434782608695654,0.6956521739130435,23,54,2023/24,124,-0.41055554106948244,-0.1316239789100983
-0.3545347883152017,-0.41906657436756567,-0.2835439404868598,-0.5575551370633769,-0.17167098160325248,0,671,total,2024,20,2024-05-13,2023/24,315,499,Post-pandemic,338,161,22,12,25,32,1.5,91,0.32432432432432434,0.6756756756756757,19,40,2023/24,91,-0.30912988794464896,-0.17451866185363812
-0.33366187313106854,-0.40410597766814726,-0.267931318032979,-0.5365213320149309,-0.14206934285618458,0.0016666666666666668,672,total,2024,21,2024-05-20,2023/24,322,506,Post-pandemic,338,168,11,6,18,20,1.1,55,0.25,0.75,9,26,2023/24,55,-0.5028080881070437,-0.2960906340057604
-0.18726267670464525,-0.2588162688703117,-0.11780382992266047,-0.40162869122932726,0.015666805729360418,0.034666666666666665,673,total,2024,22,2024-05-27,2023/24,329,513,Post-pandemic,338,175,8,5,18,9,1,40,0.21739130434782608,0.782608695652174,7,24,2023/24,40,-0.3177733818463453,-0.3850667247418801
-0.02273789535817139,-0.08996763576670852,0.057568662541118476,-0.22244327981623277,0.2079356408622496,0.4266666666666667,674,total,2024,23,2024-06-03,2023/24,336,520,Post-pandemic,338,182,20,6,22,13,1.1,61,0.21428571428571427,0.7857142857142857,10,38,2023/24,61,0.42113553186502617,-0.17714395650825293
0.0017523499318414792,-0.07207381909807242,0.07211256640873331,-0.21147816618794646,0.2165490146342364,0.5086666666666667,675,total,2024,24,2024-06-10,2023/24,343,527,Post-pandemic,338,189,27,3,15,11,1,56,0.16666666666666666,0.8333333333333334,7,37,2023/24,56,-0.08537605364889897,-0.12120549793431545
-0.024565036083160408,-0.09585637954844894,0.0472912337730762,-0.23982694951188338,0.18841340487947025,0.4096666666666667,676,total,2024,25,2024-06-17,2023/24,350,534,Post-pandemic,338,196,23,1,21,9,1,54,0.04545454545454545,0.9545454545454546,2,43,2023/24,54,-0.03630162667621479,-0.004578882576608224
-0.005499826559698162,-0.07798198896255959,0.06780567909954027,-0.22202570454752873,0.2150857448901552,0.48333333333333334,677,total,2024,26,2024-06-24,2023/24,357,541,Post-pandemic,338,203,12,8,21,3,0.8,44,0.27586206896551724,0.7241379310344828,11,30,2023/24,44,-0.20437440339963553,0.023770862035069215
