"","Source","Year","Week","Season","date","cases_total","gr","gr_smooth","date_int","log_y","fitted_log","fitted_se","lower","upper","r_week","lower_r","upper_r"
"653","RCGP",2025,2,"2024/25",2025-01-12,2793.63927823091,0.0787232932173252,0.167104038852636,1324,7.93513622058482,7.45801228208168,0.131695125803124,7.19988983550756,7.7161347286558,0.0638154098536081,0.0565255170348948,0.0711053026723214
"654","RCGP",2025,3,"2024/25",2025-01-19,1989.15738981274,-0.339561650646155,-0.122664953782068,1326,7.59551667712456,7.52129117960531,0.138483662683731,7.2498632007452,7.79271915846542,0.031639448761815,0.0249866826188199,0.0382922149048102
"655","RCGP",2025,4,"2024/25",2025-01-26,1622.10630159378,-0.203928773379912,-0.154922376936247,1328,7.39154241622602,7.53940615773969,0.140578803482676,7.26387170291365,7.81494061256574,0.00905748906718973,0.00700425108422342,0.011110727050156
"656","RCGP",2025,5,"2024/25",2025-02-02,1378.55629806862,-0.162634261347711,-0.235374895124592,1330,7.22886460674861,7.51085351984031,0.136726834300727,7.24286892461088,7.77883811506973,-0.0142763189496922,-0.0105013891513819,-0.0180512487480025
"657","RCGP",2025,6,"2024/25",2025-02-09,1154.43657307197,-0.177353995886612,-0.181305676871412,1332,7.0514543070039,7.43467134847794,0.129218185619974,7.18140370466279,7.68793899229309,-0.0380910856811849,-0.0307326099740468,-0.045449561388323
"658","RCGP",2025,7,"2024/25",2025-02-16,945.873192042579,-0.199163720339925,-0.179717325858083,1334,6.85221423042897,7.30999196997368,0.121565086223902,7.07172440097484,7.54825953897253,-0.0623396892521266,-0.0548396518439764,-0.0698397266602768
"659","RCGP",2025,8,"2024/25",2025-02-23,908.120983226308,-0.0407089389405275,-0.139075551722355,1336,6.811487722588,7.13594771064864,0.117253336403966,6.90613117129686,7.36576425000041,-0.0870221296625231,-0.0827966148389851,-0.091247644486061
"660","RCGP",2025,10,"2024/25",2025-03-09,503.319655828887,-0.294854834389111,-0.178242497889854,1340,6.22142412808293,6.63629385482056,0.123931623901371,6.39338787197387,6.87919983766724,-0.124913463957021,-0.128185824830749,-0.121641103083292
"661","RCGP",2025,11,"2024/25",2025-03-16,408.057382614673,-0.209586002348322,-0.181716591892653,1342,6.01165284172759,6.30894891095971,0.131194440114538,6.05180780833521,6.5660900135842,-0.163672471930424,-0.170790031819328,-0.15655491204152
"662","RCGP",2025,12,"2024/25",2025-03-23,350.135687863283,-0.152884617819898,-0.219108484852444,1344,5.85860632175062,5.92876839156246,0.136323021851291,5.66157526873393,6.19596151439099,-0.190090259698625,-0.195116269800643,-0.185064249596608
"663","RCGP",2025,13,"2024/25",2025-03-30,318.290660218859,-0.0952131083236143,-0.152561242830611,1346,5.76327912005651,5.49491359420697,0.135979893472824,5.22839300300023,5.7614341854137,-0.216927398677745,-0.216591132866848,-0.217263664488642
"664","RCGP",2025,14,"2024/25",2025-04-06,210.664330621743,-0.411898001341154,-0.219998575828222,1348,5.35074059277538,5.01252656638348,0.128983158504336,4.75971957571498,5.26533355705198,-0.241193513911742,-0.234336713642624,-0.24805031418086
"665","RCGP",2025,15,"2024/25",2025-04-13,138.127027355154,-0.42084957815943,-0.309320229274733,1350,4.92889745918212,4.50001491115564,0.117904922856385,4.26892126235712,4.73110855995415,-0.256255827613923,-0.245399156678931,-0.267112498548915
"666","RCGP",2025,16,"2024/25",2025-04-20,60.8173817107743,-0.815723715996304,-0.549490431832296,1352,4.10951854796305,3.9775690774373,0.106543797307548,3.7687432347145,4.18639492016009,-0.26122291685917,-0.25008901382131,-0.27235681989703
"667","RCGP",2025,17,"2024/25",2025-04-27,43.499623429629,-0.33188227884729,-0.522818524334341,1354,3.77504851338258,3.46537951414232,0.0987864864940078,3.27175800061407,3.65900102767058,-0.256094781647487,-0.248492617050217,-0.263696946244757
"668","RCGP",2025,18,"2024/25",2025-05-04,26.5508253054033,-0.486463560270945,-0.544689851704846,1355,3.28282011844016,3.21944034918917,0.0970836832100168,3.02915633009754,3.40972436828081,-0.245939164953147,-0.242601670516525,-0.24927665938977
"669","RCGP",2025,19,"2024/25",2025-05-11,22.6783089334718,-0.154500633632557,-0.324282157583597,1356,3.12580872056077,2.98363667018457,0.0968739382288009,2.79376375125612,3.17350958911302,-0.235803679004606,-0.235392578841422,-0.236214779167789
"670","RCGP",2025,20,"2024/25",2025-05-18,14.023427956,-0.467453814903704,-0.369472669602402,1357,2.6478349756883,2.76049228324273,0.0978933402639082,2.56862133632547,2.95236323015999,-0.223144386941835,-0.225142414930645,-0.221146358953025
"671","RCGP",2025,21,"2024/25",2025-05-25,13.0328460073721,-0.0706432986731618,-0.230865915736474,1358,2.57511642090968,2.55253099447791,0.0996998319402266,2.35711932387506,2.74794266508075,-0.207961288764828,-0.211502012450412,-0.204420565079244
"672","RCGP",2025,22,"2024/25",2025-06-01,9.79881214413206,-0.273091205211113,-0.27039610626266,1359,2.29241476450051,2.36227661000432,0.10176351163265,2.16282012720432,2.56173309280431,-0.19025438447359,-0.194299196670739,-0.18620957227644
"673","RCGP",2025,23,"2024/25",2025-06-08,11.3559895523025,0.140804624564657,-0.0676432931065391,1360,2.43851269823311,2.19225293593619,0.103552841429812,1.98928936673376,2.39521650513862,-0.170023674068124,-0.173530760470563,-0.166516587665686
"674","RCGP",2025,24,"2024/25",2025-06-15,10.9906794509436,-0.0312969631132685,-0.054527847919908,1361,2.40610506647774,2.04498377838777,0.10460105340701,1.83996571371003,2.25000184306551,-0.147269157548423,-0.149323653023731,-0.145214662073115
"675","RCGP",2025,25,"2024/25",2025-06-22,5.92217606885476,-0.58177921241824,-0.157423850322284,1362,1.79544866723671,1.92299294347328,0.104559338583259,1.7180566398501,2.12792924709647,-0.121990834914486,-0.121909073859933,-0.122072595969039
"676","RCGP",2025,26,"2024/25",2025-06-29,7.08397636368547,0.166280636539426,-0.148931846330694,1363,1.97185304086162,1.82880423730697,0.103256264875097,1.62642195815178,2.03118651646215,-0.0941887061663171,-0.0916346816983193,-0.0967427306343147
"677","RCGP",2025,27,"2025/26",2025-07-06,4.55448216521369,-0.405762241236109,-0.273753605704974,1364,1.53783066183728,1.76490640428513,0.100806626038009,1.56732541725063,1.96248739131962,-0.0638978330218387,-0.0590965409011468,-0.0686991251425306
"678","RCGP",2025,28,"2025/26",2025-07-13,5.09595654577312,0.10176888443402,-0.0459042400875543,1365,1.6478807357582,1.73319231459106,0.0979487028458082,1.54121285701327,1.92517177216884,-0.0317140896940706,-0.0261125602373573,-0.037315619150784
"679","RCGP",2025,29,"2025/26",2025-07-20,4.59440602779232,-0.093901211096665,-0.132631522632918,1366,1.54637159300462,1.73505672390423,0.0957725242981047,1.54734257627994,1.92277087152851,0.00186440931316945,0.00612971926666828,-0.00240090064032938
"680","RCGP",2025,30,"2025/26",2025-07-27,7.41923784154741,0.441151888621418,0.149673187319591,1367,2.01746478196735,1.7718790751592,0.095191906561109,1.58530293829943,1.95845521201897,0.0368223512549735,0.037960362019485,0.0356843404904619
"681","RCGP",2025,31,"2025/26",2025-08-03,3.47036245984274,-0.690437578827842,-0.114395633767696,1368,1.2726671200055,1.84503881129054,0.0966709323342192,1.65556378391547,2.03451383866561,0.0731597361313419,0.0702608456160458,0.0760586266466377
"682","RCGP",2025,32,"2025/26",2025-08-10,7.59731782494357,0.712675483878799,0.154463264557458,1369,2.0408719337542,1.95591537523282,0.100072490885184,1.75977329309786,2.15205745736778,0.110876563942277,0.104209509182386,0.117543618702167
"683","RCGP",2025,33,"2025/26",2025-08-17,5.58320680220768,-0.28600088261185,-0.0879209925202976,1370,1.73751565127241,2.1058882099206,0.104734752521745,1.90060809497798,2.31116832486322,0.149972834687779,0.140834801880118,0.15911086749544
"684","RCGP",2025,34,"2025/26",2025-08-24,8.30967195747179,0.370318212500614,0.265664271255854,1371,2.12938246697817,2.29633675828844,0.10971418005092,2.08129696538864,2.51137655118824,0.190448548367841,0.180688870410659,0.200208226325024
"685","RCGP",2025,35,"2025/26",2025-08-31,10.2808574845786,0.201921902333789,0.0954130774075176,1372,2.33996348363008,2.52864046327091,0.114042389880726,2.30511737910469,2.75216354743713,0.232303704982471,0.223820413716051,0.240786996248891
"686","RCGP",2025,36,"2025/26",2025-09-07,11.6992308953529,0.123600802046122,0.231946972293508,1373,2.4680343509875,2.80417876780258,0.116924112293732,2.57500750770686,3.03335002789829,0.275538304531668,0.269890128602177,0.28118648046116
"687","RCGP",2025,37,"2025/26",2025-09-14,13.7229756624922,0.153485753061678,0.159669485813863,1374,2.62633211082757,3.124331114818,0.117911301193832,2.89322496447809,3.35543726515792,0.320152347015426,0.318217456771229,0.322087237259623
"688","RCGP",2025,38,"2025/26",2025-09-21,22.9934268884489,0.501862013701151,0.259649522936317,1375,3.13954802675204,3.49047694725175,0.117141306219166,3.26087998706219,3.72007390744132,0.36614583243375,0.367655022584096,0.364636642283404
"689","RCGP",2025,39,"2025/26",2025-09-28,77.1105851274598,1.19498314901804,0.616776971926958,1376,4.34653656068159,3.9039957080384,0.115739036867302,3.67714719577848,4.13084422029831,0.413518760786642,0.416267208716295,0.410770312856989
"690","RCGP",2025,40,"2025/26",2025-10-05,163.948931727714,0.75089625241466,0.815913805044619,1377,5.10016474751583,4.36626684011249,0.116390619129895,4.1381412266179,4.59439245360709,0.462271132074096,0.460994030839414,0.463548233308779
"691","RCGP",2025,41,"2025/26",2025-10-12,267.602763306575,0.488770275605289,0.811549892345998,1378,5.58987727287338,4.87866978640861,0.123614451396463,4.63638546167154,5.12095411114568,0.512402946296118,0.498244235053646,0.52656165753859
"692","RCGP",2025,42,"2025/26",2025-10-19,296.110204140103,0.101048480632755,0.446905002884235,1379,5.69106935140946,5.44258398986131,0.142559805029599,5.16316677200329,5.72200120771932,0.5639142034527,0.526781310331752,0.601047096573647
"693","RCGP",2025,43,"2025/26",2025-10-26,421.73589555588,0.353145319244111,0.314321358494052,1380,6.04461636531493,6.05938889340516,0.176576408080077,5.71329913356821,6.40547865324211,0.616804903543853,0.550132361564917,0.683477445522789
"694","RCGP",2025,44,"2025/26",2025-11-02,541.037744754765,0.248848616018224,0.23434747196503,1381,6.29367385781515,6.73046393997473,0.226497910381904,6.2865280356262,7.17439984432326,0.67107504656957,0.57322890205799,0.76892119108115
"695","UKHSA",2009,18,"2008/09",2009-04-27,54,NA,NA,1,3.99083418585244,4.67707674244036,0.408074617508302,3.87725049212409,5.47690299275663,NA,NA,NA
"696","UKHSA",2009,19,"2008/09",2009-05-04,54,0,NA,2,3.99083418585244,4.84290631298545,0.348568974819031,4.15971112234015,5.52610150363075,0.165829570545093,0.282460630216064,0.0491985108741213
"697","UKHSA",2009,20,"2008/09",2009-05-11,49,-0.0962280320945537,NA,3,3.89385903480047,4.98957383158444,0.301490220845426,4.3986529987274,5.58049466444147,0.146667518598983,0.238941876387249,0.0543931608107178
"698","UKHSA",2009,21,"2008/09",2009-05-18,84,0.534778864788483,0.146183610897977,4,4.4320065669789,5.11884096263541,0.265296018113435,4.59886076713308,5.63882115813774,0.129267131050971,0.200207768405672,0.0583264936962689
"699","UKHSA",2009,22,"2008/09",2009-05-25,135,0.472220105956628,0.303590312883519,5,4.90601524496615,5.23246937053647,0.238637868259953,4.76473914874697,5.70019959232598,0.113628407901064,0.16587838161389,0.0613784341882386
"700","UKHSA",2009,23,"2008/09",2009-06-01,169,0.223881286500749,0.410293419081953,6,5.13049025590453,5.33222071968571,0.220337816145116,4.90035860004129,5.76408283933014,0.0997513491492406,0.135619451294321,0.0638832470041599
"701","UKHSA",2009,24,"2008/09",2009-06-08,572,1.21715980860789,0.637753733688422,7,6.34931380127448,5.41985667448124,0.209282061735996,5.00966383347868,5.83004951548379,0.0876359547955223,0.109305233437397,0.0659666761536473
"702","UKHSA",2009,25,"2008/09",2009-06-15,1728,1.10499652393328,0.848679206347308,8,7.45477781805995,5.49713889932114,0.204271817360563,5.09676613729444,5.89751166134784,0.0772822248399043,0.0871023038157528,0.0674621458640559
"703","UKHSA",2009,26,"2008/09",2009-06-22,3774,0.781013943218,1.03439009191972,9,8.23591722266277,5.56582905860351,0.20391869701147,5.16614841246103,5.965509704746,0.068690159282375,0.0693822751665962,0.0679980433981537
"704","UKHSA",2009,27,"2008/09",2009-06-29,2146,-0.564429314915063,0.440527050745407,10,7.67140752042744,5.62768881672645,0.20664591779463,5.22266281784898,6.03271481560393,0.0618597581229388,0.0565144053879463,0.0672051108579312
"705","UKHSA",2009,28,"2009/10",2009-07-06,645,-1.20156867737792,-0.328328016358327,11,6.4694053435382,5.68447983808807,0.210778491419998,5.27135399490487,6.09760568127126,0.0567910213616116,0.0486911770558907,0.0648908656673326
"706","UKHSA",2009,29,"2009/10",2009-07-13,675,0.0454279471135566,-0.573523348393142,12,6.51486082804782,5.73796378708644,0.214663038308562,5.31722423200166,6.15870334217122,0.0534839489983732,0.0458702370967874,0.0610976608999589
"707","UKHSA",2009,30,"2009/10",2009-07-20,594,-0.127732441269417,-0.427957723844593,13,6.3870476553617,5.78990232811968,0.216781912108265,5.36500978038748,6.21479487585188,0.0519385410332402,0.0477855483858232,0.0560915336806573
"708","UKHSA",2009,31,"2009/10",2009-07-27,323,-0.608521602189881,-0.230275365448581,14,5.77796187283045,5.84166241772746,0.21603074642107,5.41824215474216,6.26508268071275,0.051760089607777,0.0532323743546774,0.0502878048608766
"709","UKHSA",2009,32,"2009/10",2009-08-03,202,-0.468459227394361,-0.401571090284553,15,5.30876262440958,5.89271489306063,0.212486854853658,5.47624065754746,6.3091891285738,0.0510524753331731,0.0579985028053018,0.0441064478610445
"710","UKHSA",2009,33,"2009/10",2009-08-10,109,-0.614815337290039,-0.56393205562476,16,4.69226489283902,5.94196191750881,0.206918967499382,5.53640074121002,6.3475230938076,0.0492470244481851,0.0601600836625646,0.0383339652338055
"711","UKHSA",2009,34,"2009/10",2009-08-17,88,-0.212921997242672,-0.432065520642357,17,4.47847253294213,5.98830554675556,0.200400092024209,5.59552136638811,6.38108972712301,0.0463436292467456,0.0591206251780854,0.0335666333154059
"712","UKHSA",2009,35,"2009/10",2009-08-24,84,-0.0462510176507553,-0.291329450727822,18,4.4320065669789,6.03064783648441,0.194148049815755,5.65011765884554,6.41117801412329,0.0423422897288548,0.0545962924574255,0.0300882870002841
"713","UKHSA",2009,36,"2009/10",2009-08-31,58,-0.367724780125317,-0.208965931672915,19,4.06216566385787,6.06789084237891,0.189343788014713,5.69677701787007,6.43900466688775,0.0372430058944939,0.0466593590245354,0.0278266527644524
"714","UKHSA",2009,37,"2009/10",2009-09-07,101,0.551032044244031,0.0456854154893194,20,4.61611012602643,6.09893662012259,0.186906050148296,5.73260076183193,6.46527247841325,0.0310457777436861,0.0358237439618634,0.0262678115255088
"715","UKHSA",2009,38,"2009/10",2009-09-14,132,0.266523846944435,0.149943703687716,21,4.88355921152828,6.12268722539902,0.187265327513616,5.75564718347234,6.48972726732571,0.0237506052764305,0.0230464216404025,0.0244547889124584
"716","UKHSA",2009,39,"2009/10",2009-09-21,207,0.448548694244477,0.422034861810981,22,5.33320176840154,6.13804471389173,0.190235563694728,5.76518300905007,6.5109064187334,0.0153574884927101,0.00953582557773203,0.0211791514076882
"717","UKHSA",2009,40,"2009/10",2009-09-28,276,0.287079481291636,0.334050674160183,23,5.62076311893611,6.14391114128427,0.195057764765527,5.76159792234384,6.5262243602247,0.00586642739253751,-0.00358508670622903,0.0153179414913041
"718","UKHSA",2009,41,"2009/10",2009-10-05,397,0.362984113131997,0.366204096222703,24,5.98418813813721,6.13918856326016,0.200587299526978,5.74603745618729,6.53233967033304,-0.0047225780241078,-0.0155604661565514,0.00611531010833577
"719","UKHSA",2009,42,"2009/10",2009-10-12,751,0.636876275098643,0.428979956507425,25,6.62153879869197,6.12277903550297,0.205524465361193,5.71995108339503,6.52560698761091,-0.0164095277571921,-0.0260863727922551,-0.00673268272212901
"720","UKHSA",2009,43,"2009/10",2009-10-19,986,0.272092116269641,0.42398416816676,26,6.89375776933828,6.09358461369625,0.208611068401156,5.68470691962998,6.50246230776252,-0.0291944218067215,-0.0352441637650482,-0.0231446798483947
"721","UKHSA",2009,44,"2009/10",2009-10-26,1198,0.194662728411769,0.367877039926684,27,7.08849224764585,6.05053708449527,0.208814713501039,5.64126024603323,6.4598139229573,-0.0430475292009822,-0.043446673596752,-0.0426483848052124
"722","UKHSA",2009,45,"2009/10",2009-11-02,912,-0.272637968417793,0.0647056254212058,28,6.81574963318611,5.99317479203063,0.206051372565637,5.58931410180198,6.39703548225928,-0.0573622924646404,-0.0519461442312528,-0.0627784406980281
"723","UKHSA",2009,46,"2009/10",2009-11-09,853,-0.0668425432221511,-0.0482725944093915,29,6.74887677391465,5.92160259056729,0.201167242389182,5.52731479548449,6.31589038565008,-0.0715722014633409,-0.0619993063174897,-0.081145096609192
"724","UKHSA",2009,47,"2009/10",2009-11-16,937,0.0938712156100703,-0.0818697653432912,30,6.84279000012978,5.83594704415771,0.195268479656585,5.45322082403081,6.21867326428462,-0.0856555464095727,-0.0740939714536815,-0.097217121365464
"725","UKHSA",2009,48,"2009/10",2009-11-23,752,-0.219815761221535,-0.0642623629445387,31,6.62286929383236,5.73633471685438,0.189568433201745,5.36478058777896,6.1078888459298,-0.0996123273033351,-0.0884402362518495,-0.110784418354821
"726","UKHSA",2009,49,"2009/10",2009-11-30,544,-0.323533054250015,-0.149825866620493,32,6.29913305349188,5.62289217270977,0.185228662433672,5.25984399433977,5.98594035107977,-0.113442544144611,-0.104936593439189,-0.121948494850034
"727","UKHSA",2009,50,"2009/10",2009-12-07,423,-0.251314428280906,-0.264887747917485,33,6.04760855772602,5.49574597577635,0.183154894024108,5.1367623834891,5.85472956806361,-0.127146196933414,-0.123081610850669,-0.13121078301616
"728","UKHSA",2009,51,"2009/10",2009-12-14,344,-0.206459423638396,-0.260435635389772,34,5.84093231280344,5.35502269010661,0.183789190978672,4.99479587578841,5.71524950442481,-0.140723285669744,-0.14196650770069,-0.139480063638799
"729","UKHSA",2009,52,"2009/10",2009-12-21,338,-0.0175699981013837,-0.158447950006895,35,5.82334170971384,5.20084887975301,0.186990080784567,4.83434832141526,5.56734943809076,-0.154173810353599,-0.160447554373154,-0.147900066334045
"730","UKHSA",2010,1,"2009/10",2010-01-04,162,-0.366923045291269,-0.196984155677016,36,5.08821342874163,5.03335110876804,0.192070477318428,4.65689297322392,5.40980924431215,-0.167497770984975,-0.177455348191343,-0.157540193778608
"731","UKHSA",2010,2,"2009/10",2010-01-11,114,-0.350103178775497,-0.244865407389383,37,4.73707525686803,4.85265594120416,0.197969524188182,4.46463567379532,5.24067620861299,-0.180695167563879,-0.192257299428596,-0.169133035699162
"732","UKHSA",2010,3,"2009/10",2010-01-18,63,-0.589534917095649,-0.435520380387472,38,4.14472076954717,4.65888994111385,0.203466282962151,4.26009602650804,5.05768385571967,-0.193766000090305,-0.204539647287284,-0.182992352893326
"733","UKHSA",2010,4,"2009/10",2010-01-25,51,-0.209458098228955,-0.383032064700034,39,3.93378449720966,4.45217967254961,0.207361509546154,4.04575111383914,4.85860823126007,-0.206710268564246,-0.214344912668891,-0.1990756244596
"734","UKHSA",2010,5,"2009/10",2010-02-01,41,-0.215888380433038,-0.338293798585881,40,3.71600812150219,4.23265215000047,0.208615414260237,3.8237659380504,4.64153836195053,-0.21952752254914,-0.221985175788744,-0.217069869309537
"735","UKHSA",2010,6,"2009/10",2010-02-08,38,-0.0750351859429137,-0.166793888201636,41,3.64021428213266,4.00086026538034,0.206748108532335,3.59563397265697,4.40608655810372,-0.231791884620121,-0.228131965393433,-0.235451803846808
"736","UKHSA",2010,7,"2009/10",2010-02-15,23,-0.493657820143625,-0.261527128839859,42,3.13983261752775,3.75857428150752,0.202420169112474,3.36183075004707,4.15531781296797,-0.242285983872825,-0.233803222609898,-0.250768745135753
"737","UKHSA",2010,8,"2009/10",2010-02-22,19,-0.186585955580413,-0.251759653888984,43,2.94968833505258,3.50778058263588,0.196694918529936,3.1222585423172,3.89330262295455,-0.250793698871642,-0.239572207729867,-0.262015190013417
"738","UKHSA",2010,9,"2009/10",2010-03-01,10,-0.619039208406223,-0.43309432804342,44,2.31253542384721,3.2504655530193,0.190776036830333,2.87654452083184,3.62438658520675,-0.25731502961658,-0.24571402148536,-0.268916037747801
"739","UKHSA",2010,10,"2009/10",2010-03-08,17,0.510825623765991,-0.0982665134068817,45,2.83907846350861,2.98861557691166,0.185866771628913,2.62431670451899,3.35291444930433,-0.261849976107639,-0.252227816312856,-0.271472135902422
"740","UKHSA",2010,11,"2009/10",2010-03-15,19,0.108213584640232,-6.01370805005293e-17,46,2.94968833505258,2.72421703856684,0.182982344210294,2.36557164391466,3.08286243321902,-0.264398538344818,-0.258745060604323,-0.270052016085312
"741","UKHSA",2010,12,"2009/10",2010-03-22,20,0.0500104205746617,0.223016542993628,47,3.00071981506503,2.45925632223872,0.182736722441718,2.10109234625296,2.81742029822449,-0.264960716328115,-0.264479297661708,-0.265442134994522
"742","UKHSA",2010,13,"2009/10",2010-03-29,11,-0.578077850775158,-0.139951281853421,48,2.40694510831829,2.1957198121812,0.185184504277273,1.83275818379774,2.55868144056465,-0.263536510057527,-0.268334162455213,-0.25873885765984
"743","UKHSA",2010,14,"2009/10",2010-04-05,8,-0.302280871872934,-0.27678276735781,49,2.09186406167839,1.93559389264814,0.189805588162594,1.56357493984945,2.30761284544682,-0.260125919533061,-0.26918324394829,-0.251068595117831
"744","UKHSA",2010,15,"2009/10",2010-04-12,5,-0.435318071257845,-0.438558931301979,50,1.62924053973028,1.68086494789342,0.195642087288527,1.29740645680791,2.06432343897894,-0.254728944754713,-0.266168483041541,-0.243289406467885
"745","UKHSA",2010,16,"2009/10",2010-04-19,6,0.167054084663166,-0.190181619489204,51,1.80828877117927,1.43351936217094,0.201508513793526,1.03856267513563,1.82847604920625,-0.247345585722488,-0.258843781672287,-0.23584738977269
"746","UKHSA",2010,17,"2009/10",2010-04-26,3,-0.619039208406223,-0.295767731666968,52,1.1314021114911,1.19554351973456,0.206187128223528,0.791416748416448,1.59967029105268,-0.237975842436373,-0.247145926719177,-0.228805758153569
"747","UKHSA",2010,18,"2009/10",2010-05-03,2,-0.336472236621213,-0.262819120121423,53,0.741937344729377,0.968923804838179,0.208575593474397,0.56011564162836,1.377731968048,-0.226619714896384,-0.231301106788088,-0.221938323004681
"748","UKHSA",2010,19,"2009/10",2010-05-10,1,-0.510825623765991,-0.488779022931142,54,0.0953101798043249,0.755667321981764,0.207878017631019,0.348226407424968,1.16310823653856,-0.213256482856415,-0.211889234203393,-0.214623731509437
"749","UKHSA",2010,20,"2009/10",2010-05-17,3,0.847297860387204,0,55,1.1314021114911,0.557994817039857,0.204355202138526,0.157458620848345,0.958531013231368,-0.197672504941907,-0.190767786576623,-0.204577223307192
"750","UKHSA",2010,21,"2009/10",2010-05-24,5,0.451985123743057,0.262819120121423,56,1.62924053973028,0.378252951684417,0.198996764312678,-0.0117807063684313,0.768286609737266,-0.179741865355439,-0.169239327216776,-0.190244403494102
"751","UKHSA",2010,22,"2009/10",2010-05-31,0,-2.39789527279837,-0.366204096222703,57,-2.30258509299405,0.218790010340334,0.192985892006746,-0.159462337992889,0.597042358673556,-0.159462941344083,-0.147681631624457,-0.171244251063709
"752","UKHSA",2010,23,"2009/10",2010-06-07,3,1.94591014905531,1.48029736616688e-16,58,1.1314021114911,0.0819542774324962,0.187564856283493,-0.28567284088315,0.449581395748143,-0.136835732907838,-0.126210502890262,-0.147460962925414
"753","UKHSA",2010,24,"2009/10",2010-06-14,5,0.451985123743057,1.66533453693773e-16,59,1.62924053973028,-0.0299059626142077,0.18386361954381,-0.390278656920076,0.33046673169166,-0.111860240046704,-0.104605816036925,-0.119114664056483
"754","UKHSA",2010,25,"2009/10",2010-06-21,1,-1.29928298413026,0.366204096222703,60,0.0953101798043249,-0.114442425374888,0.182685112189368,-0.472505245266049,0.243620394516273,-0.0845364627606802,-0.0822265883459732,-0.0868463371753871
"755","UKHSA",2010,26,"2009/10",2010-06-28,0,-1.09861228866811,-0.648636716351771,61,-2.30258509299405,-0.169306826424659,0.18430985627438,-0.530554144722445,0.191940491873126,-0.0548644010497713,-0.0580488994563959,-0.0516799026431466
"756","UKHSA",2010,27,"2010/11",2010-07-05,2,1.6094379124341,-0.262819120121423,62,0.741937344729377,-0.192150881338627,0.18841881556368,-0.56145175984344,0.177149997166186,-0.0228440549139679,-0.0308976151209954,-0.0147904947069404
"757","UKHSA",2010,28,"2010/11",2010-07-12,0,-1.6094379124341,-0.366204096222703,63,-2.30258509299405,-0.180626305691907,0.194181780568164,-0.561222595605509,0.199969984221695,0.0115245756467198,0.000229164237930624,0.0228199870555089
"758","UKHSA",2010,29,"2010/11",2010-07-19,3,1.94591014905531,0.648636716351771,64,1.1314021114911,-0.132384815059609,0.200456522732096,-0.525279599614517,0.260509969495299,0.0482414906322985,0.0359429959909928,0.0605399852736044
"759","UKHSA",2010,30,"2010/11",2010-07-26,1,-0.847297860387204,-0.170275207921997,65,0.0953101798043249,-0.0450781250168437,0.205999852163792,-0.448837835257875,0.358681585224188,0.0873066900427651,0.0764417643566416,0.0981716157288886
"760","UKHSA",2010,31,"2010/11",2010-08-02,8,1.73460105538811,0.944404448018739,66,2.09186406167839,0.0836420488612761,0.209632667384419,-0.327237979212184,0.494522076934737,0.12872017387812,0.121599856045691,0.135840491710549
"761","UKHSA",2010,32,"2010/11",2010-08-09,2,-1.22377543162212,-0.112157412207071,67,0.741937344729377,0.256091737602885,0.210368287166007,-0.156230105242488,0.668413580448258,0.172449688741609,0.171007873969697,0.173891503513522
"762","UKHSA",2010,33,"2010/11",2010-08-16,9,1.33500106673234,0.615275563499444,68,2.2082744135228,0.471818006245627,0.207937245922508,0.0642610042375122,0.879375008253742,0.215726268642742,0.22049110948,0.210961427805484
"763","UKHSA",2010,34,"2010/11",2010-08-23,2,-1.33500106673234,-0.407925143874039,69,0.741937344729377,0.725512289643536,0.203134041249242,0.327369568795021,1.12365501049205,0.253694283397909,0.263108564557509,0.244280002238309
"764","UKHSA",2010,35,"2010/11",2010-08-30,1,-0.510825623765991,-0.170275207921997,70,0.0953101798043249,1.0113747044025,0.197063784044778,0.625129687674732,1.39761972113026,0.285862414758961,0.297760118879711,0.273964710638212
"765","UKHSA",2010,36,"2010/11",2010-09-06,2,0.510825623765991,-0.445000355577447,71,0.741937344729377,1.3236053671284,0.190952226944578,0.949339002317028,1.69787173193977,0.312230662725904,0.324209314642296,0.300252010809511
"766","UKHSA",2010,37,"2010/11",2010-09-13,1,-0.510825623765991,-0.170275207921997,72,0.0953101798043249,1.65640439442713,0.186003845266605,1.29183685770459,2.02097193114968,0.332799027298733,0.34249785538756,0.323100199209905
"767","UKHSA",2010,38,"2010/11",2010-09-20,4,1.09861228866811,0.366204096222703,73,1.41098697371026,2.00397190290458,0.183210020984054,1.64488026177584,2.36306354403333,0.347567508477446,0.353043404071247,0.342091612883646
"768","UKHSA",2010,39,"2010/11",2010-09-27,5,0.200670695462151,0.262819120121423,74,1.62924053973028,2.36050800916663,0.183135781041756,2.00156187832479,2.71945414000847,0.356536106262051,0.356681616548955,0.356390595975147
"769","UKHSA",2010,40,"2010/11",2010-10-04,10,0.646627164925052,0.648636716351771,75,2.31253542384721,2.72021282981918,0.185771973508939,2.35609976174166,3.0843258978967,0.359704820652544,0.354537883416865,0.364871757888224
"770","UKHSA",2010,41,"2010/11",2010-10-11,8,-0.211309093667207,0.211996255573332,76,2.09186406167839,3.0772864814681,0.190538016623916,2.70383196888522,3.45074099405097,0.35707365164892,0.347732207143566,0.366415096154274
"771","UKHSA",2010,42,"2010/11",2010-10-18,11,0.302280871872934,0.245866314376926,77,2.40694510831829,3.42592908071928,0.196434195039452,3.04091805844195,3.81094010299661,0.348642599251183,0.337086089556731,0.360199108945636
