Year,Week,date,group,ILI,N,ILI_per_100k,Season
2025,19,2025-05-11,19-64,625.8535380000003,34769641,1.8000000000000007,2024/25
2025,20,2025-05-18,19-64,695.39282,34769641,2,2024/25
2025,21,2025-05-25,19-64,591.0838970000001,34769641,1.7000000000000004,2024/25
2025,22,2025-06-01,19-64,556.3142560000002,34769641,1.6000000000000008,2024/25
2025,23,2025-06-08,19-64,764.9321019999998,34769641,2.1999999999999993,2024/25
2025,24,2025-06-15,19-64,730.1624610000002,34769641,2.1000000000000005,2024/25
2025,25,2025-06-22,19-64,486.7749739999998,34769641,1.3999999999999995,2024/25
2025,26,2025-06-29,19-64,486.7749739999998,34769641,1.3999999999999995,2024/25
2025,27,2025-07-06,19-64,452.0053329999999,34769641,1.2999999999999996,2025/26
2025,28,2025-07-13,19-64,452.0053329999999,34769641,1.2999999999999996,2025/26
2025,29,2025-07-20,19-64,382.4660509999999,34769641,1.0999999999999996,2025/26
2025,30,2025-07-27,19-64,486.7749739999998,34769641,1.3999999999999995,2025/26
2025,31,2025-08-03,19-64,486.7749739999998,34769641,1.3999999999999995,2025/26
2025,32,2025-08-10,19-64,452.0053329999999,34769641,1.2999999999999996,2025/26
2025,33,2025-08-17,19-64,486.7749739999998,34769641,1.3999999999999995,2025/26
2025,34,2025-08-24,19-64,486.7749739999998,34769641,1.3999999999999995,2025/26
2025,35,2025-08-31,19-64,417.23569200000003,34769641,1.2000000000000002,2025/26
2025,36,2025-09-07,19-64,660.623179,34769641,1.9000000000000001,2025/26
2025,37,2025-09-14,19-64,695.39282,34769641,2,2025/26
2025,38,2025-09-21,19-64,764.9321019999998,34769641,2.1999999999999993,2025/26
2025,39,2025-09-28,19-64,1286.476717,34769641,3.7,2025/26
2025,40,2025-10-05,19-64,1668.9427680000001,34769641,4.800000000000001,2025/26
2025,41,2025-10-12,19-64,2086.1784599999996,34769641,5.999999999999999,2025/26
2025,42,2025-10-19,19-64,2086.1784599999996,34769641,5.999999999999999,2025/26
2025,43,2025-10-26,19-64,2086.1784599999996,34769641,5.999999999999999,2025/26
2025,44,2025-11-02,19-64,2155.7177420000003,34769641,6.2,2025/26
2025,45,2025-11-09,19-64,2607.723075,34769641,7.5,2025/26
2025,46,2025-11-16,19-64,2503.414152000001,34769641,7.200000000000003,2025/26
2025,47,2025-11-23,19-64,2746.801639,34769641,7.8999999999999995,2025/26
2025,48,2025-11-30,19-64,4276.665843000001,34769641,12.300000000000002,2025/26
2025,49,2025-12-07,19-64,5876.069329000001,34769641,16.900000000000002,2025/26
2025,50,2025-12-14,19-64,7718.860301999999,34769641,22.2,2025/26
2021,1,2021-01-10,65+,153.73528799999997,10981092,1.3999999999999997,2020/21
2021,2,2021-01-17,65+,142.75419600000004,10981092,1.3000000000000003,2020/21
2021,3,2021-01-24,65+,109.81092,10981092,1,2020/21
2021,4,2021-01-31,65+,65.88655199999998,10981092,0.5999999999999999,2020/21
2021,5,2021-02-07,65+,131.77310399999996,10981092,1.1999999999999997,2020/21
2021,6,2021-02-14,65+,65.88655199999998,10981092,0.5999999999999999,2020/21
2021,7,2021-02-21,65+,109.81092,10981092,1,2020/21
2021,8,2021-02-28,65+,54.90546,10981092,0.5,2020/21
2021,9,2021-03-07,65+,10.981091999999997,10981092,0.09999999999999998,2020/21
2021,10,2021-03-14,65+,54.90546,10981092,0.5,2020/21
2021,11,2021-03-21,65+,10.981091999999997,10981092,0.09999999999999998,2020/21
2021,12,2021-03-28,65+,10.981091999999997,10981092,0.09999999999999998,2020/21
2021,13,2021-04-04,65+,21.962183999999993,10981092,0.19999999999999996,2020/21
2021,14,2021-04-11,65+,65.88655199999998,10981092,0.5999999999999999,2020/21
2021,15,2021-04-18,65+,65.88655199999998,10981092,0.5999999999999999,2020/21
2021,16,2021-04-25,65+,98.82982799999998,10981092,0.8999999999999997,2020/21
2021,17,2021-05-02,65+,43.92436799999999,10981092,0.3999999999999999,2020/21
2021,18,2021-05-09,65+,32.94327599999999,10981092,0.29999999999999993,2020/21
2021,19,2021-05-16,65+,65.88655199999998,10981092,0.5999999999999999,2020/21
2021,20,2021-05-23,65+,43.92436799999999,10981092,0.3999999999999999,2020/21
2021,21,2021-05-30,65+,87.84873599999997,10981092,0.7999999999999998,2020/21
2021,22,2021-06-06,65+,21.962183999999993,10981092,0.19999999999999996,2020/21
2021,23,2021-06-13,65+,43.92436799999999,10981092,0.3999999999999999,2020/21
2021,24,2021-06-20,65+,10.981091999999997,10981092,0.09999999999999998,2020/21
2021,25,2021-06-27,65+,87.84873599999997,10981092,0.7999999999999998,2020/21
2021,26,2021-07-04,65+,54.90546,10981092,0.5,2021/22
2021,27,2021-07-11,65+,43.92436799999999,10981092,0.3999999999999999,2021/22
2021,28,2021-07-18,65+,32.94327599999999,10981092,0.29999999999999993,2021/22
2021,29,2021-07-25,65+,32.94327599999999,10981092,0.29999999999999993,2021/22
2021,30,2021-08-01,65+,0,10981092,0,2021/22
2021,31,2021-08-08,65+,43.92436799999999,10981092,0.3999999999999999,2021/22
2021,32,2021-08-15,65+,43.92436799999999,10981092,0.3999999999999999,2021/22
2021,33,2021-08-22,65+,65.88655199999998,10981092,0.5999999999999999,2021/22
2021,34,2021-08-29,65+,87.84873599999997,10981092,0.7999999999999998,2021/22
2021,35,2021-09-05,65+,65.88655199999998,10981092,0.5999999999999999,2021/22
2021,36,2021-09-12,65+,109.81092,10981092,1,2021/22
2021,37,2021-09-19,65+,54.90546,10981092,0.5,2021/22
2021,38,2021-09-26,65+,186.67856400000002,10981092,1.7000000000000002,2021/22
2021,39,2021-10-03,65+,98.82982799999998,10981092,0.8999999999999997,2021/22
2021,40,2021-10-10,65+,98.82982799999998,10981092,0.8999999999999997,2021/22
2021,41,2021-10-17,65+,186.67856400000002,10981092,1.7000000000000002,2021/22
2021,42,2021-10-24,65+,384.33822,10981092,3.5,2021/22
2021,43,2021-10-31,65+,197.65965599999996,10981092,1.7999999999999994,2021/22
2021,44,2021-11-07,65+,208.64074799999997,10981092,1.8999999999999997,2021/22
2021,45,2021-11-14,65+,208.64074799999997,10981092,1.8999999999999997,2021/22
2021,46,2021-11-21,65+,175.69747199999995,10981092,1.5999999999999996,2021/22
2021,47,2021-11-28,65+,65.88655199999998,10981092,0.5999999999999999,2021/22
2021,48,2021-12-05,65+,186.67856400000002,10981092,1.7000000000000002,2021/22
2021,49,2021-12-12,65+,131.77310399999996,10981092,1.1999999999999997,2021/22
2021,50,2021-12-19,65+,153.73528799999997,10981092,1.3999999999999997,2021/22
2021,51,2021-12-26,65+,164.71638000000002,10981092,1.5000000000000002,2021/22
2021,52,2022-01-02,65+,109.81092,10981092,1,2021/22
2022,1,2022-01-09,65+,131.77310399999996,10981092,1.1999999999999997,2021/22
2022,2,2022-01-16,65+,120.79201200000004,10981092,1.1000000000000005,2021/22
2022,3,2022-01-23,65+,65.88655199999998,10981092,0.5999999999999999,2021/22
2022,4,2022-01-30,65+,109.81092,10981092,1,2021/22
2022,5,2022-02-06,65+,21.962183999999993,10981092,0.19999999999999996,2021/22
2022,6,2022-02-13,65+,131.77310399999996,10981092,1.1999999999999997,2021/22
2022,7,2022-02-20,65+,32.94327599999999,10981092,0.29999999999999993,2021/22
2022,8,2022-02-27,65+,87.84873599999997,10981092,0.7999999999999998,2021/22
2022,9,2022-03-06,65+,109.81092,10981092,1,2021/22
2022,10,2022-03-13,65+,76.86764399999998,10981092,0.6999999999999998,2021/22
2022,11,2022-03-20,65+,87.84873599999997,10981092,0.7999999999999998,2021/22
2022,12,2022-03-27,65+,175.69747199999995,10981092,1.5999999999999996,2021/22
2022,13,2022-04-03,65+,153.73528799999997,10981092,1.3999999999999997,2021/22
2022,14,2022-04-10,65+,219.62184,10981092,2,2021/22
2022,15,2022-04-17,65+,98.82982799999998,10981092,0.8999999999999997,2021/22
2022,16,2022-04-24,65+,175.69747199999995,10981092,1.5999999999999996,2021/22
2022,17,2022-05-01,65+,65.88655199999998,10981092,0.5999999999999999,2021/22
2022,18,2022-05-08,65+,120.79201200000004,10981092,1.1000000000000005,2021/22
2022,19,2022-05-15,65+,98.82982799999998,10981092,0.8999999999999997,2021/22
2022,20,2022-05-22,65+,87.84873599999997,10981092,0.7999999999999998,2021/22
2022,21,2022-05-29,65+,76.86764399999998,10981092,0.6999999999999998,2021/22
2022,22,2022-06-05,65+,21.962183999999993,10981092,0.19999999999999996,2021/22
2022,23,2022-06-12,65+,131.77310399999996,10981092,1.1999999999999997,2021/22
2022,24,2022-06-19,65+,32.94327599999999,10981092,0.29999999999999993,2021/22
2022,25,2022-06-26,65+,54.90546,10981092,0.5,2021/22
2022,26,2022-07-03,65+,98.82982799999998,10981092,0.8999999999999997,2022/23
2022,27,2022-07-10,65+,65.88655199999998,10981092,0.5999999999999999,2022/23
2022,28,2022-07-17,65+,43.92436799999999,10981092,0.3999999999999999,2022/23
2022,29,2022-07-24,65+,43.92436799999999,10981092,0.3999999999999999,2022/23
2022,30,2022-07-31,65+,65.88655199999998,10981092,0.5999999999999999,2022/23
2022,31,2022-08-07,65+,43.92436799999999,10981092,0.3999999999999999,2022/23
2022,32,2022-08-14,65+,43.92436799999999,10981092,0.3999999999999999,2022/23
2022,33,2022-08-21,65+,43.92436799999999,10981092,0.3999999999999999,2022/23
2022,34,2022-08-28,65+,87.84873599999997,10981092,0.7999999999999998,2022/23
2022,35,2022-09-04,65+,10.981091999999997,10981092,0.09999999999999998,2022/23
2022,36,2022-09-11,65+,109.81092,10981092,1,2022/23
2022,37,2022-09-18,65+,98.82982799999998,10981092,0.8999999999999997,2022/23
2022,38,2022-09-25,65+,120.79201200000004,10981092,1.1000000000000005,2022/23
2022,39,2022-10-02,65+,153.73528799999997,10981092,1.3999999999999997,2022/23
2022,40,2022-10-09,65+,197.65965599999996,10981092,1.7999999999999994,2022/23
2022,41,2022-10-16,65+,296.4894840000001,10981092,2.700000000000001,2022/23
2022,42,2022-10-23,65+,274.5273,10981092,2.5000000000000004,2022/23
2022,43,2022-10-30,65+,285.5083920000001,10981092,2.6000000000000005,2022/23
2022,44,2022-11-06,65+,318.45166800000004,10981092,2.9000000000000004,2022/23
2022,45,2022-11-13,65+,285.5083920000001,10981092,2.6000000000000005,2022/23
2022,46,2022-11-20,65+,252.56511599999993,10981092,2.2999999999999994,2022/23
2022,47,2022-11-27,65+,296.4894840000001,10981092,2.700000000000001,2022/23
2022,48,2022-12-04,65+,494.14914000000005,10981092,4.500000000000001,2022/23
2022,49,2022-12-11,65+,944.373912,10981092,8.6,2022/23
2022,50,2022-12-18,65+,1614.220524,10981092,14.700000000000001,2022/23
2022,51,2022-12-25,65+,2723.310816,10981092,24.8,2022/23
2022,52,2023-01-01,65+,3579.8359920000007,10981092,32.6,2022/23
2023,1,2023-01-08,65+,3612.7792680000007,10981092,32.900000000000006,2022/23
2023,2,2023-01-15,65+,1822.8612720000003,10981092,16.6,2022/23
2023,3,2023-01-22,65+,988.2982800000001,10981092,9.000000000000002,2022/23
2023,4,2023-01-29,65+,505.13023199999986,10981092,4.599999999999999,2022/23
2023,5,2023-02-05,65+,603.9600600000001,10981092,5.500000000000002,2022/23
2023,6,2023-02-12,65+,439.24368,10981092,4,2022/23
2023,7,2023-02-19,65+,494.14914000000005,10981092,4.500000000000001,2022/23
2023,8,2023-02-26,65+,450.224772,10981092,4.1,2022/23
2023,9,2023-03-05,65+,450.224772,10981092,4.1,2022/23
2023,10,2023-03-12,65+,417.28149599999995,10981092,3.7999999999999994,2022/23
2023,11,2023-03-19,65+,296.4894840000001,10981092,2.700000000000001,2022/23
2023,12,2023-03-26,65+,263.5462079999999,10981092,2.3999999999999995,2022/23
2023,13,2023-04-02,65+,340.413852,10981092,3.1,2022/23
2023,14,2023-04-09,65+,219.62184,10981092,2,2022/23
2023,15,2023-04-16,65+,241.58402400000008,10981092,2.200000000000001,2022/23
2023,16,2023-04-23,65+,197.65965599999996,10981092,1.7999999999999994,2022/23
2023,17,2023-04-30,65+,131.77310399999996,10981092,1.1999999999999997,2022/23
2023,18,2023-05-07,65+,164.71638000000002,10981092,1.5000000000000002,2022/23
2023,19,2023-05-14,65+,120.79201200000004,10981092,1.1000000000000005,2022/23
2023,20,2023-05-21,65+,87.84873599999997,10981092,0.7999999999999998,2022/23
2023,21,2023-05-28,65+,76.86764399999998,10981092,0.6999999999999998,2022/23
2023,22,2023-06-04,65+,65.88655199999998,10981092,0.5999999999999999,2022/23
2023,23,2023-06-11,65+,76.86764399999998,10981092,0.6999999999999998,2022/23
2023,24,2023-06-18,65+,65.88655199999998,10981092,0.5999999999999999,2022/23
2023,25,2023-06-25,65+,43.92436799999999,10981092,0.3999999999999999,2022/23
2023,26,2023-07-02,65+,54.90546,10981092,0.5,2023/24
2023,27,2023-07-09,65+,87.84873599999997,10981092,0.7999999999999998,2023/24
2023,28,2023-07-16,65+,131.77310399999996,10981092,1.1999999999999997,2023/24
2023,29,2023-07-23,65+,76.86764399999998,10981092,0.6999999999999998,2023/24
2023,30,2023-07-30,65+,120.79201200000004,10981092,1.1000000000000005,2023/24
2023,31,2023-08-06,65+,142.75419600000004,10981092,1.3000000000000003,2023/24
2023,32,2023-08-13,65+,131.77310399999996,10981092,1.1999999999999997,2023/24
2023,33,2023-08-20,65+,175.69747199999995,10981092,1.5999999999999996,2023/24
2023,34,2023-08-27,65+,142.75419600000004,10981092,1.3000000000000003,2023/24
2023,35,2023-09-03,65+,131.77310399999996,10981092,1.1999999999999997,2023/24
2023,36,2023-09-10,65+,142.75419600000004,10981092,1.3000000000000003,2023/24
2023,37,2023-09-17,65+,164.71638000000002,10981092,1.5000000000000002,2023/24
2023,38,2023-09-24,65+,230.60293200000007,10981092,2.1000000000000005,2023/24
2023,39,2023-10-01,65+,274.5273,10981092,2.5000000000000004,2023/24
2023,40,2023-10-08,65+,362.37603599999983,10981092,3.299999999999998,2023/24
2023,41,2023-10-15,65+,329.43276000000003,10981092,3.0000000000000004,2023/24
2023,42,2023-10-22,65+,307.47057599999994,10981092,2.7999999999999994,2023/24
2023,43,2023-10-29,65+,296.4894840000001,10981092,2.700000000000001,2023/24
2023,44,2023-11-05,65+,252.56511599999993,10981092,2.2999999999999994,2023/24
2023,45,2023-11-12,65+,285.5083920000001,10981092,2.6000000000000005,2023/24
2023,46,2023-11-19,65+,230.60293200000007,10981092,2.1000000000000005,2023/24
2023,47,2023-11-26,65+,252.56511599999993,10981092,2.2999999999999994,2023/24
2023,48,2023-12-03,65+,318.45166800000004,10981092,2.9000000000000004,2023/24
2023,49,2023-12-10,65+,340.413852,10981092,3.1,2023/24
2023,50,2023-12-17,65+,384.33822,10981092,3.5,2023/24
2023,51,2023-12-24,65+,669.8466120000003,10981092,6.100000000000002,2023/24
2023,52,2023-12-31,65+,494.14914000000005,10981092,4.500000000000001,2023/24
2024,1,2024-01-07,65+,790.6386239999998,10981092,7.1999999999999975,2023/24
2024,2,2024-01-14,65+,845.5440839999999,10981092,7.699999999999999,2023/24
2024,3,2024-01-21,65+,603.9600600000001,10981092,5.500000000000002,2023/24
2024,4,2024-01-28,65+,768.67644,10981092,7,2023/24
2024,5,2024-02-04,65+,933.3928200000001,10981092,8.500000000000002,2023/24
2024,6,2024-02-11,65+,823.5818999999999,10981092,7.499999999999998,2023/24
2024,7,2024-02-18,65+,757.6953479999999,10981092,6.899999999999999,2023/24
2024,8,2024-02-25,65+,658.8655200000001,10981092,6.000000000000001,2023/24
2024,9,2024-03-03,65+,483.16804800000017,10981092,4.400000000000002,2023/24
2024,10,2024-03-10,65+,483.16804800000017,10981092,4.400000000000002,2023/24
2024,11,2024-03-17,65+,461.20586400000013,10981092,4.200000000000001,2023/24
2024,12,2024-03-24,65+,428.26258800000005,10981092,3.9000000000000004,2023/24
2024,13,2024-03-31,65+,274.5273,10981092,2.5000000000000004,2023/24
2024,14,2024-04-07,65+,373.35712800000005,10981092,3.4000000000000004,2023/24
2024,15,2024-04-14,65+,340.413852,10981092,3.1,2023/24
2024,16,2024-04-21,65+,241.58402400000008,10981092,2.200000000000001,2023/24
2024,17,2024-04-28,65+,230.60293200000007,10981092,2.1000000000000005,2023/24
2024,18,2024-05-05,65+,252.56511599999993,10981092,2.2999999999999994,2023/24
2024,19,2024-05-12,65+,87.84873599999997,10981092,0.7999999999999998,2023/24
2024,20,2024-05-19,65+,186.67856400000002,10981092,1.7000000000000002,2023/24
2024,21,2024-05-26,65+,131.77310399999996,10981092,1.1999999999999997,2023/24
2024,22,2024-06-02,65+,142.75419600000004,10981092,1.3000000000000003,2023/24
2024,23,2024-06-09,65+,142.75419600000004,10981092,1.3000000000000003,2023/24
2024,24,2024-06-16,65+,153.73528799999997,10981092,1.3999999999999997,2023/24
2024,25,2024-06-23,65+,164.71638000000002,10981092,1.5000000000000002,2023/24
2024,26,2024-06-30,65+,109.81092,10981092,1,2023/24
2024,27,2024-07-07,65+,175.69747199999995,10981092,1.5999999999999996,2024/25
2024,28,2024-07-14,65+,241.58402400000008,10981092,2.200000000000001,2024/25
2024,29,2024-07-21,65+,230.60293200000007,10981092,2.1000000000000005,2024/25
2024,30,2024-07-28,65+,230.60293200000007,10981092,2.1000000000000005,2024/25
2024,31,2024-08-04,65+,153.73528799999997,10981092,1.3999999999999997,2024/25
2024,32,2024-08-11,65+,109.81092,10981092,1,2024/25
2024,33,2024-08-18,65+,109.81092,10981092,1,2024/25
2024,34,2024-08-25,65+,109.81092,10981092,1,2024/25
2024,35,2024-09-01,65+,98.82982799999998,10981092,0.8999999999999997,2024/25
2024,36,2024-09-08,65+,87.84873599999997,10981092,0.7999999999999998,2024/25
2024,37,2024-09-15,65+,175.69747199999995,10981092,1.5999999999999996,2024/25
2024,38,2024-09-22,65+,197.65965599999996,10981092,1.7999999999999994,2024/25
2024,39,2024-09-29,65+,186.67856400000002,10981092,1.7000000000000002,2024/25
2024,40,2024-10-06,65+,318.45166800000004,10981092,2.9000000000000004,2024/25
2024,41,2024-10-13,65+,362.37603599999983,10981092,3.299999999999998,2024/25
2024,42,2024-10-20,65+,406.300404,10981092,3.6999999999999997,2024/25
2024,43,2024-10-27,65+,406.300404,10981092,3.6999999999999997,2024/25
2024,44,2024-11-03,65+,417.28149599999995,10981092,3.7999999999999994,2024/25
2024,45,2024-11-10,65+,362.37603599999983,10981092,3.299999999999998,2024/25
2024,46,2024-11-17,65+,318.45166800000004,10981092,2.9000000000000004,2024/25
2024,47,2024-11-24,65+,329.43276000000003,10981092,3.0000000000000004,2024/25
2024,48,2024-12-01,65+,713.7709800000001,10981092,6.500000000000002,2024/25
2024,49,2024-12-08,65+,702.7898879999998,10981092,6.399999999999999,2024/25
2024,50,2024-12-15,65+,1163.9957520000003,10981092,10.600000000000003,2024/25
2024,51,2024-12-22,65+,1899.728916,10981092,17.3,2024/25
2024,52,2024-12-29,65+,2306.0293200000006,10981092,21.000000000000007,2024/25
2025,1,2025-01-05,65+,3546.892716,10981092,32.3,2024/25
2025,2,2025-01-12,65+,2240.142768,10981092,20.400000000000002,2024/25
2025,3,2025-01-19,65+,1987.5776520000002,10981092,18.1,2024/25
2025,4,2025-01-26,65+,1691.0881679999998,10981092,15.399999999999999,2024/25
2025,5,2025-02-02,65+,1218.901212,10981092,11.1,2024/25
2025,6,2025-02-09,65+,1054.1848319999997,10981092,9.599999999999998,2024/25
2025,7,2025-02-16,65+,1021.2415560000002,10981092,9.300000000000002,2024/25
2025,8,2025-02-23,65+,845.5440839999999,10981092,7.699999999999999,2024/25
2025,9,2025-03-02,65+,713.7709800000001,10981092,6.500000000000002,2024/25
2025,10,2025-03-09,65+,636.9033360000001,10981092,5.800000000000001,2024/25
2025,11,2025-03-16,65+,538.0735080000002,10981092,4.900000000000002,2024/25
2025,12,2025-03-23,65+,494.14914000000005,10981092,4.500000000000001,2024/25
2025,13,2025-03-30,65+,494.14914000000005,10981092,4.500000000000001,2024/25
2025,14,2025-04-06,65+,592.9789680000002,10981092,5.400000000000002,2024/25
2025,15,2025-04-13,65+,560.035692,10981092,5.1000000000000005,2024/25
2025,16,2025-04-20,65+,274.5273,10981092,2.5000000000000004,2024/25
2025,17,2025-04-27,65+,197.65965599999996,10981092,1.7999999999999994,2024/25
2025,18,2025-05-04,65+,208.64074799999997,10981092,1.8999999999999997,2024/25
2025,19,2025-05-11,65+,153.73528799999997,10981092,1.3999999999999997,2024/25
2025,20,2025-05-18,65+,109.81092,10981092,1,2024/25
2025,21,2025-05-25,65+,142.75419600000004,10981092,1.3000000000000003,2024/25
2025,22,2025-06-01,65+,131.77310399999996,10981092,1.1999999999999997,2024/25
2025,23,2025-06-08,65+,219.62184,10981092,2,2024/25
2025,24,2025-06-15,65+,164.71638000000002,10981092,1.5000000000000002,2024/25
2025,25,2025-06-22,65+,87.84873599999997,10981092,0.7999999999999998,2024/25
2025,26,2025-06-29,65+,87.84873599999997,10981092,0.7999999999999998,2024/25
2025,27,2025-07-06,65+,65.88655199999998,10981092,0.5999999999999999,2025/26
2025,28,2025-07-13,65+,98.82982799999998,10981092,0.8999999999999997,2025/26
2025,29,2025-07-20,65+,76.86764399999998,10981092,0.6999999999999998,2025/26
2025,30,2025-07-27,65+,65.88655199999998,10981092,0.5999999999999999,2025/26
2025,31,2025-08-03,65+,120.79201200000004,10981092,1.1000000000000005,2025/26
2025,32,2025-08-10,65+,98.82982799999998,10981092,0.8999999999999997,2025/26
2025,33,2025-08-17,65+,109.81092,10981092,1,2025/26
2025,34,2025-08-24,65+,109.81092,10981092,1,2025/26
2025,35,2025-08-31,65+,120.79201200000004,10981092,1.1000000000000005,2025/26
2025,36,2025-09-07,65+,109.81092,10981092,1,2025/26
2025,37,2025-09-14,65+,131.77310399999996,10981092,1.1999999999999997,2025/26
2025,38,2025-09-21,65+,175.69747199999995,10981092,1.5999999999999996,2025/26
2025,39,2025-09-28,65+,296.4894840000001,10981092,2.700000000000001,2025/26
2025,40,2025-10-05,65+,340.413852,10981092,3.1,2025/26
2025,41,2025-10-12,65+,450.224772,10981092,4.1,2025/26
2025,42,2025-10-19,65+,450.224772,10981092,4.1,2025/26
2025,43,2025-10-26,65+,527.0924159999998,10981092,4.799999999999999,2025/26
2025,44,2025-11-02,65+,625.9222440000001,10981092,5.7,2025/26
2025,45,2025-11-09,65+,658.8655200000001,10981092,6.000000000000001,2025/26
2025,46,2025-11-16,65+,669.8466120000003,10981092,6.100000000000002,2025/26
2025,47,2025-11-23,65+,647.8844280000002,10981092,5.900000000000002,2025/26
2025,48,2025-11-30,65+,889.468452,10981092,8.1,2025/26
2025,49,2025-12-07,65+,1482.4474199999997,10981092,13.499999999999996,2025/26
2025,50,2025-12-14,65+,2207.199492,10981092,20.1,2025/26
