Year,Week,date,age_group,ILI,ILI_per_100k,total_samples,flu_samples,prop_flu,smooth_prop,ILI_flu
2021,52,2022-01-03,0-4,18.433457999999998,0.6,3072243,NA,0,NA,NA
2022,1,2022-01-10,0-4,15.361215,0.5,3072243,NA,0,NA,NA
2022,2,2022-01-17,0-4,6.144486000000001,0.20000000000000004,3072243,0,0,0,0
2022,3,2022-01-24,0-4,18.433457999999998,0.6,3072243,0,0,0,0
2022,4,2022-01-31,0-4,24.577944000000002,0.8000000000000002,3072243,0.6642687567567568,0.08333333333333333,0.027027027027027025,0.2214229189189189
2022,5,2022-02-07,0-4,30.72243,1,3072243,0.9309827272727271,0,0.0303030303030303,0.3103275757575757
2022,6,2022-02-14,0-4,33.794673,1.1,3072243,1.2997951153846157,0,0.038461538461538464,0
2022,7,2022-02-21,0-4,12.288972000000001,0.4000000000000001,3072243,0,0,0,0
2022,8,2022-02-28,0-4,18.433457999999998,0.6,3072243,0,0,0,0
2022,9,2022-03-07,0-4,21.505701,0.6999999999999998,3072243,0.4779044666666666,0.09090909090909091,0.02222222222222222,0.15930148888888884
2022,10,2022-03-14,0-4,21.505701,0.6999999999999998,3072243,0.4135711730769231,0,0.019230769230769232,0.1378570576923077
2022,11,2022-03-21,0-4,18.433457999999998,0.6,3072243,0.7844024680851063,0.06666666666666667,0.0425531914893617,0.26146748936170205
2022,12,2022-03-28,0-4,39.939159000000004,1.3,3072243,1.7364851739130436,0.1,0.043478260869565216,0
2022,13,2022-04-04,0-4,30.72243,1,3072243,3.572375581395349,0.16666666666666666,0.11627906976744186,1.1907918604651162
2022,14,2022-04-11,0-4,36.866915999999996,1.2,3072243,4.096323999999999,0,0.1111111111111111,1.365441333333333
2022,15,2022-04-18,0-4,12.288972000000001,0.4000000000000001,3072243,1.3654413333333333,0.1,0.1111111111111111,0.9102942222222221
2022,16,2022-04-25,0-4,24.577944000000002,0.8000000000000002,3072243,0.98311776,0,0.039999999999999994,0.32770592
2022,17,2022-05-02,0-4,9.216728999999999,0.3,3072243,0.6583377857142856,0.09090909090909091,0.07142857142857142,0.43889185714285706
2022,18,2022-05-09,0-4,24.577944000000002,0.8000000000000002,3072243,1.4895723636363636,0.06666666666666667,0.0606060606060606,0.9930482424242424
2022,19,2022-05-16,0-4,36.866915999999996,1.2,3072243,2.910546,0.08333333333333333,0.07894736842105264,1.940364
2022,20,2022-05-23,0-4,52.228131,1.7,3072243,2.901562833333333,0,0.05555555555555555,0.9671876111111111
2022,21,2022-05-30,0-4,33.794673,1.1,3072243,1.2516545555555556,0,0.037037037037037035,0
2022,22,2022-06-06,0-4,9.216728999999999,0.3,3072243,0,0,0,0
2022,23,2022-06-13,0-4,21.505701,0.6999999999999998,3072243,0,0,0,0
2022,24,2022-06-20,0-4,39.939159000000004,1.3,3072243,0,0,0,0
2022,25,2022-06-27,0-4,15.361215,0.5,3072243,0,0,0,0
2022,26,2022-07-04,0-4,39.939159000000004,1.3,3072243,0,0,0,0
2022,27,2022-07-11,0-4,21.505701,0.6999999999999998,3072243,0,0,0,0
2022,28,2022-07-18,0-4,21.505701,0.6999999999999998,3072243,0,0,0,0
2022,29,2022-07-25,0-4,15.361215,0.5,3072243,0,0,0,0
2022,30,2022-08-01,0-4,12.288972000000001,0.4000000000000001,3072243,0,0,0,0
2022,31,2022-08-08,0-4,9.216728999999999,0.3,3072243,0,0,0,0
2022,32,2022-08-15,0-4,9.216728999999999,0.3,3072243,0,0,0,0
2022,33,2022-08-22,0-4,6.144486000000001,0.20000000000000004,3072243,0,0,0,0
2022,34,2022-08-29,0-4,6.144486000000001,0.20000000000000004,3072243,0,0,0,0
2022,35,2022-09-05,0-4,6.144486000000001,0.20000000000000004,3072243,0,0,0,0
2022,36,2022-09-12,0-4,0,0,3072243,0,0,0,0
2022,37,2022-09-19,0-4,30.72243,1,3072243,0,0,0,0
2022,38,2022-09-26,0-4,24.577944000000002,0.8000000000000002,3072243,0,0,0,0
2022,39,2022-10-03,0-4,27.650187000000003,0.9,3072243,0.8919415161290323,0.06060606060606061,0.03225806451612903,0.2973138387096774
2022,40,2022-10-10,0-4,58.372617,1.9000000000000001,3072243,2.109853626506024,0.037037037037037035,0.03614457831325301,1.4065690843373493
2022,41,2022-10-17,0-4,67.589346,2.2,3072243,3.4136033333333335,0.05128205128205128,0.050505050505050504,2.844669444444445
2022,42,2022-10-24,0-4,86.022804,2.7999999999999994,3072243,5.19103127586207,0.08,0.060344827586206906,3.4606875172413796
