Year,Week,date,age_group,ILI,ILI_per_100k,flu_samples,prop_flu,smooth_total_samples,smooth_flu_samples,smooth_prop,ILI_flu
2022,41,2022-10-16,0-4,67.589346,2.2,1,0.037037037037037035,33,1.6666666666666667,0.050505050505050504,3.4136033333333335
2022,42,2022-10-23,0-4,86.022804,2.7999999999999994,2,0.05128205128205128,38.666666666666664,2.3333333333333335,0.060344827586206906,5.19103127586207
2022,43,2022-10-30,0-4,98.31177600000001,3.2000000000000006,4,0.08,48.333333333333336,4,0.08275862068965517,8.136146979310345
2022,44,2022-11-06,0-4,82.950561,2.6999999999999997,6,0.10714285714285714,59.333333333333336,4.666666666666667,0.07865168539325842,6.524201426966291
2022,45,2022-11-13,0-4,116.745234,3.8000000000000003,4,0.05555555555555555,66.66666666666667,6,0.09,10.50707106
2022,46,2022-11-20,0-4,215.05701000000002,7.000000000000001,8,0.1111111111111111,71.33333333333333,5.333333333333333,0.07476635514018691,16.07902878504673
2022,47,2022-11-27,0-4,254.996169,8.3,4,0.05714285714285714,71.33333333333333,5.333333333333333,0.07476635514018691,19.06513413084112
2022,48,2022-12-04,0-4,390.17486099999996,12.699999999999998,4,0.05555555555555555,97.33333333333333,13,0.13356164383561644,52.11239581849315
2022,49,2022-12-11,0-4,605.231871,19.7,31,0.20666666666666667,122.33333333333333,20,0.16348773841961853,98.9479898092643
2022,50,2022-12-18,0-4,817.216638,26.599999999999998,25,0.1724137931034483,171,36.333333333333336,0.21247563352826512,173.6386228888889
2022,51,2022-12-25,0-4,890.9504700000001,29.000000000000004,53,0.24311926605504589,148.66666666666666,33,0.2219730941704036,197.76703257847535
2022,52,2023-01-01,0-4,399.39159,13,21,0.25301204819277107,114.33333333333333,28,0.2448979591836735,97.81018530612246
2023,1,2023-01-08,0-4,685.110189,22.3,10,0.23809523809523808,56.333333333333336,12,0.21301775147928992,145.94063197633133
2023,2,2023-01-15,0-4,417.825048,13.6,5,0.11363636363636363,45.666666666666664,6,0.13138686131386862,54.8967216350365
2023,3,2023-01-22,0-4,251.923926,8.2,3,0.058823529411764705,51.333333333333336,2.6666666666666665,0.051948051948051945,13.086957194805194
2023,4,2023-01-29,0-4,193.551309,6.3,0,0,56.666666666666664,1,0.01764705882352941,3.4156113352941175
2023,5,2023-02-05,0-4,196.62355200000002,6.400000000000001,0,0,58.333333333333336,0,0,0
2023,6,2023-02-12,0-4,218.12925299999998,7.099999999999999,0,0,57.666666666666664,0,0,0
2023,7,2023-02-19,0-4,190.479066,6.199999999999999,0,0,54.666666666666664,0.3333333333333333,0.006097560975609756,1.1614577195121951
2023,8,2023-02-26,0-4,172.045608,5.599999999999999,1,0.0196078431372549,49.333333333333336,1,0.020270270270270268,3.487410972972972
2023,9,2023-03-05,0-4,162.82887899999997,5.299999999999999,2,0.05,41.666666666666664,1,0.024,3.9078930959999996
2023,10,2023-03-12,0-4,156.684393,5.1000000000000005,0,0,44.666666666666664,1,0.02238805970149254,3.5078595447761196
2023,11,2023-03-19,0-4,165.901122,5.3999999999999995,1,0.016666666666666666,50.333333333333336,0.6666666666666666,0.01324503311258278,2.1973658543046355
2023,12,2023-03-26,0-4,153.61214999999999,4.999999999999999,1,0.017543859649122806,59.666666666666664,1,0.01675977653631285,2.5745053072625694
2023,13,2023-04-02,0-4,135.178692,4.4,1,0.016129032258064516,54.666666666666664,1,0.01829268292682927,2.4727809512195127
2023,14,2023-04-09,0-4,79.87831800000001,2.6,1,0.022222222222222223,49,0.6666666666666666,0.013605442176870748,1.086779836734694
2023,15,2023-04-16,0-4,82.950561,2.6999999999999997,0,0,42.666666666666664,0.3333333333333333,0.0078125,0.6480512578125
2023,16,2023-04-23,0-4,92.16729,3,0,0,36.333333333333336,0,0,0
2023,17,2023-04-30,0-4,67.589346,2.2,0,0,29.333333333333332,0,0,0
2023,18,2023-05-07,0-4,55.300374000000005,1.8,0,0,21.333333333333332,0,0,0
2023,19,2023-05-14,0-4,24.577944000000002,0.8000000000000002,0,0,24,0,0,0
2023,20,2023-05-21,0-4,36.866915999999996,1.2,0,0,28.666666666666668,0,0,0
2023,21,2023-05-28,0-4,24.577944000000002,0.8000000000000002,0,0,29.666666666666668,0,0,0
2023,22,2023-06-04,0-4,15.361215,0.5,0,0,25,0,0,0
2023,23,2023-06-11,0-4,21.505701,0.6999999999999998,0,0,21.333333333333332,0,0,0
2023,24,2023-06-18,0-4,27.650187000000003,0.9,0,0,20.333333333333332,0,0,0
2023,25,2023-06-25,0-4,18.433457999999998,0.6,0,0,25.666666666666668,0,0,0
2023,26,2023-07-02,0-4,17.489017,0.7,0,0,28.333333333333332,0,0,0
2023,27,2023-07-09,0-4,24.984309999999997,0.9999999999999998,0,0,25.333333333333332,0,0,0
2023,28,2023-07-16,0-4,24.984309999999997,0.9999999999999998,0,0,23.333333333333332,0,0,0
2023,29,2023-07-23,0-4,44.971758,1.7999999999999998,0,0,24.333333333333332,0,0,0
2023,30,2023-07-30,0-4,34.978034,1.4,0,0,26.666666666666668,0,0,0
2023,31,2023-08-06,0-4,14.990585999999999,0.6,0,0,23.666666666666668,0,0,0
2023,32,2023-08-13,0-4,2.498431,0.1,0,0,18,0,0,0
2023,33,2023-08-20,0-4,14.990585999999999,0.6,0,0,17.333333333333332,0,0,0
2023,34,2023-08-27,0-4,9.993724,0.4,0,0,15.333333333333334,0,0,0
2023,35,2023-09-03,0-4,7.495292999999999,0.3,0,0,18.666666666666668,0,0,0
2023,36,2023-09-10,0-4,27.482741,1.1,0,0,22,0,0,0
2023,37,2023-09-17,0-4,14.990585999999999,0.6,0,0,28.333333333333332,0,0,0
2023,38,2023-09-24,0-4,39.974896,1.6,0,0,35.666666666666664,0,0,0
