Year,Week,date,group,ILI,N,ILI_per_100k,positivity,Season,percentage_h3,Influenza_cases,ILIplus
2025,24,2025-06-15,5-14,83.80147199999999,6983456,1.2,0.011827441681973947,2024 to 2025,0.3333333333333333,0.9911570229435726,0.33038567431452415
2025,25,2025-06-22,5-14,69.83456000000001,6983456,1.0000000000000002,6.90233272104209e-4,2024 to 2025,0.33333333333333337,0.048202136854757716,0.016067378951585908
2025,26,2025-06-29,5-14,55.86764800000001,6983456,0.8000000000000002,0.004086279159013026,2024 to 2025,0.4,0.2282908056854758,0.09131632227419033
2025,27,2025-07-06,5-14,34.917280000000005,6983456,0.5000000000000001,0.005345116636052104,2025 to 2026,0,0.18663693421368943,0
2025,28,2025-07-13,5-14,48.884192000000006,6983456,0.7000000000000001,7.765124311172352e-4,2025 to 2026,0.33333333333333337,0.0379591827731217,0.012653060924373901
2025,29,2025-07-20,5-14,62.851104,6983456,0.9,1.7255831802605225e-4,2025 to 2026,0.4,0.010845480792320485,0.004338192316928194
2025,30,2025-07-27,5-14,20.950367999999997,6983456,0.3,0.01505092925085671,2025 to 2026,0.14285714285714288,0.31532250654741234,0.045046072363916057
2025,31,2025-08-03,5-14,13.966912000000002,6983456,0.20000000000000004,0.0061725583180260515,2025 to 2026,0.25,0.08621157884273789,0.021552894710684473
2025,32,2025-08-10,5-14,20.950367999999997,6983456,0.3,0.01230976672789579,2025 to 2026,0.4285714285714286,0.25789414294357266,0.11052606126153115
2025,33,2025-08-17,5-14,13.966912000000002,6983456,0.20000000000000004,0.013223487568882763,2025 to 2026,0.25,0.18469128720767952,0.04617282180191988
2025,34,2025-08-24,5-14,20.950367999999997,6983456,0.3,0.006654883363947895,2025 to 2026,0.37499999999999994,0.1394222554717863,0.05228334580191985
2025,35,2025-08-31,5-14,13.966912000000002,6983456,0.20000000000000004,0.021913720840986976,2025 to 2026,0.35714285714285715,0.3060670105786311,0.1093096466352254
2025,36,2025-09-07,5-14,48.884192000000006,6983456,0.7000000000000001,0.021792091773817635,2025 to 2026,0.5714285714285714,1.065288798352922,0.6087364562016697
2025,37,2025-09-14,5-14,55.86764800000001,6983456,0.8000000000000002,0.028670462706648296,2025 to 2026,0.5,1.6017513184921546,0.8008756592460773
2025,38,2025-09-21,5-14,118.71875199999998,6983456,1.6999999999999997,0.023360695978752503,2025 to 2026,0.6000000000000001,2.7733526724489153,1.6640116034693495
2025,39,2025-09-28,5-14,153.636032,6983456,2.1999999999999997,0.030654883363947893,2025 to 2026,0.5,4.709694641459766,2.354847320729883
2025,40,2025-10-05,5-14,195.53676800000002,6983456,2.8000000000000003,0.047533254296778564,2025 to 2026,0.6470588235294118,9.294498917714193,6.014087534991537
2025,41,2025-10-12,5-14,321.238976,6983456,4.6,0.10120371700342684,2025 to 2026,0.6818181818181819,32.51057841757463,22.166303466528156
2025,42,2025-10-19,5-14,335.20588799999996,6983456,4.8,0.20061115101028054,2025 to 2026,0.7540983606557377,67.24603901710317,50.710127783389275
2025,43,2025-10-26,5-14,453.92464,6983456,6.5,0.2850892848334468,2025 to 2026,0.8571428571428571,129.40905098587982,110.92204370218269
2025,44,2025-11-02,5-14,384.09007999999994,6983456,5.499999999999999,0.29097184698903306,2025 to 2026,0.9242424242424242,111.75939998776545,103.2927787765711
2023,1,2023-01-08,15-44,7550.755953999999,22950626,32.9,0.178,2022 to 2023,0.6195652173913044,1344.0345598119998,832.7170642313478
2023,2,2023-01-15,15-44,3809.8039160000017,22950626,16.600000000000005,0.1,2022 to 2023,0.5581395348837209,380.9803916000002,212.64021856744196
2023,3,2023-01-22,15-44,2065.55634,22950626,9,0.055,2022 to 2023,0.4736842105263158,113.6055987,53.81317833157895
2023,4,2023-01-29,15-44,1055.7287959999996,22950626,4.599999999999999,0.07300000000000001,2022 to 2023,0.42857142857142855,77.06820210799998,33.02922947485713
2023,5,2023-02-05,15-44,1262.2844299999997,22950626,5.499999999999999,0.052,2022 to 2023,0.2631578947368421,65.63879035999999,17.273365884210524
2023,6,2023-02-12,15-44,918.0250399999999,22950626,3.9999999999999996,0.053000000000000005,2022 to 2023,0.125,48.655327119999995,6.081915889999999
2023,7,2023-02-19,15-44,1032.77817,22950626,4.5,0.07700000000000001,2022 to 2023,0.05,79.52391909000002,3.9761959545000014
2023,8,2023-02-26,15-44,940.9756659999999,22950626,4.1,0.06900000000000003,2022 to 2023,0.10526315789473684,64.92732095400002,6.83445483726316
2023,9,2023-03-05,15-44,940.9756659999999,22950626,4.1,0.053000000000000005,2022 to 2023,0.11764705882352942,49.871710298000004,5.867260035058824
2023,10,2023-03-12,15-44,872.1237880000002,22950626,3.800000000000001,0.060000000000000005,2022 to 2023,0.11111111111111112,52.327427280000016,5.814158586666669
2023,11,2023-03-19,15-44,619.6669019999999,22950626,2.6999999999999997,0.05400000000000002,2022 to 2023,0.05555555555555556,33.46201270800001,1.8590007060000007
2023,12,2023-03-26,15-44,550.8150239999998,22950626,2.399999999999999,0.047,2022 to 2023,0.06666666666666667,25.88830612799999,1.7258870751999993
2023,13,2023-04-02,15-44,711.469406,22950626,3.1000000000000005,0.048999999999999995,2022 to 2023,0,34.862000894,0
2023,14,2023-04-09,15-44,459.01251999999994,22950626,1.9999999999999998,0.048999999999999995,2022 to 2023,0,22.491613479999994,0
2023,15,2023-04-16,15-44,504.91377200000005,22950626,2.2,0.036,2022 to 2023,0,18.176895792,0
2023,16,2023-04-23,15-44,413.111268,22950626,1.7999999999999998,0.032,2022 to 2023,0,13.219560576000001,0
2023,17,2023-04-30,15-44,275.4075119999999,22950626,1.1999999999999995,0.025,2022 to 2023,0,6.885187799999997,0
2023,18,2023-05-07,15-44,344.25939000000005,22950626,1.5000000000000002,0.021,2022 to 2023,0,7.229447190000002,0
2023,19,2023-05-14,15-44,390.16064200000005,22950626,1.7000000000000002,0.020000000000000004,2022 to 2023,0,7.803212840000002,0
2023,20,2023-05-21,15-44,367.2100160000001,22950626,1.6000000000000003,0.010000000000000002,2022 to 2023,0,3.6721001600000016,0
2023,21,2023-05-28,15-44,390.16064200000005,22950626,1.7000000000000002,0.012,2022 to 2023,0.2,4.6819277040000005,0.9363855408000001
2023,22,2023-06-04,15-44,321.30876399999994,22950626,1.3999999999999997,0.012,2022 to 2023,0.3333333333333333,3.855705167999999,1.2852350559999997
2023,23,2023-06-11,15-44,413.111268,22950626,1.7999999999999998,0,2022 to 2023,0.5,0,0
2023,24,2023-06-18,15-44,229.50625999999997,22950626,0.9999999999999999,0.006999999999999998,2022 to 2023,0.5,1.6065438199999995,0.8032719099999998
2023,25,2023-06-25,15-44,183.60500800000005,22950626,0.8000000000000002,0.011,2022 to 2023,0.25,2.0196550880000004,0.5049137720000001
2023,26,2023-07-02,15-44,229.50625999999997,22950626,0.9999999999999999,0.009,2022 to 2023,0.3333333333333333,2.0655563399999997,0.6885187799999999
2023,27,2023-07-09,15-44,252.45688600000003,22950626,1.1,0.008,2023 to 2024,0.25,2.0196550880000004,0.5049137720000001
2023,28,2023-07-16,15-44,275.4075119999999,22950626,1.1999999999999995,0.009,2023 to 2024,0.3333333333333333,2.478667607999999,0.8262225359999996
2023,29,2023-07-23,15-44,298.358138,22950626,1.3,0.013999999999999997,2023 to 2024,0.3333333333333333,4.177013931999999,1.3923379773333329
2023,30,2023-07-30,15-44,413.111268,22950626,1.7999999999999998,0.006,2023 to 2024,0.5,2.478667608,1.239333804
2023,31,2023-08-06,15-44,344.25939000000005,22950626,1.5000000000000002,0.009,2023 to 2024,0.5,3.0983345100000004,1.5491672550000002
2023,32,2023-08-13,15-44,390.16064200000005,22950626,1.7000000000000002,0.009,2023 to 2024,0.25,3.511445778,0.8778614445
2023,33,2023-08-20,15-44,367.2100160000001,22950626,1.6000000000000003,0.008,2023 to 2024,0.25,2.937680128000001,0.7344200320000003
2023,34,2023-08-27,15-44,321.30876399999994,22950626,1.3999999999999997,0.012,2023 to 2024,0.4,3.855705167999999,1.5422820671999997
2023,35,2023-09-03,15-44,390.16064200000005,22950626,1.7000000000000002,0.013999999999999997,2023 to 2024,0.6666666666666666,5.462248988,3.641499325333333
2023,36,2023-09-10,15-44,413.111268,22950626,1.7999999999999998,0.006999999999999998,2023 to 2024,0.6,2.891778875999999,1.7350673255999995
2023,37,2023-09-17,15-44,459.01251999999994,22950626,1.9999999999999998,0.011,2023 to 2024,0.4999999999999999,5.049137719999999,2.524568859999999
2023,38,2023-09-24,15-44,757.3706579999999,22950626,3.3,0.006999999999999998,2023 to 2024,0.6666666666666667,5.301594605999998,3.5343964039999993
2023,39,2023-10-01,15-44,849.173162,22950626,3.7,0.012,2023 to 2024,0.5,10.190077944,5.095038972
2023,40,2023-10-08,15-44,918.0250399999999,22950626,3.9999999999999996,0.013999999999999997,2023 to 2024,0.37499999999999994,12.852350559999996,4.819631459999997
2023,41,2023-10-15,15-44,849.173162,22950626,3.7,0.011,2023 to 2024,0.28571428571428575,9.340904782,2.6688299377142863
2023,42,2023-10-22,15-44,895.0744140000002,22950626,3.900000000000001,0.016999999999999998,2023 to 2024,0.4285714285714286,15.216265038000001,6.521256444857144
2023,43,2023-10-29,15-44,849.173162,22950626,3.7,0.022999999999999996,2023 to 2024,0.5714285714285715,19.530982725999998,11.160561557714287
2023,44,2023-11-05,15-44,940.9756659999999,22950626,4.1,0.024,2023 to 2024,0.4444444444444444,22.583415984,10.037073770666666
2023,45,2023-11-12,15-44,940.9756659999999,22950626,4.1,0.032,2023 to 2024,0.5555555555555556,30.111221311999998,16.728456284444444
2023,46,2023-11-19,15-44,895.0744140000002,22950626,3.900000000000001,0.027999999999999994,2023 to 2024,0.6,25.062083592,15.037250155199999
2023,47,2023-11-26,15-44,986.8769179999999,22950626,4.3,0.042,2023 to 2024,0.7,41.448830556,29.014181389199997
2023,48,2023-12-03,15-44,1216.383178,22950626,5.3,0.04599999999999999,2023 to 2024,0.588235294117647,55.953626187999994,32.91389775764705
2023,49,2023-12-10,15-44,1445.889438,22950626,6.299999999999999,0.08499999999999999,2023 to 2024,0.6129032258064515,122.90060222999998,75.32617556032255
2023,50,2023-12-17,15-44,1698.346324,22950626,7.4,0.14800000000000005,2023 to 2024,0.6326530612244897,251.3552559520001,159.020672132898
2023,51,2023-12-24,15-44,1973.7538359999999,22950626,8.6,0.16699999999999998,2023 to 2024,0.5769230769230769,329.61689061199996,190.16359073769226
2023,52,2023-12-31,15-44,1239.3338039999999,22950626,5.3999999999999995,0.15299999999999997,2023 to 2024,0.5625000000000001,189.61807201199994,106.66016550674999
2024,1,2024-01-07,15-44,1973.7538359999999,22950626,8.6,0.15599999999999997,2023 to 2024,0.5365853658536585,307.9055984159999,165.21763817443895
2024,2,2024-01-14,15-44,2088.5069659999995,22950626,9.099999999999998,0.11500000000000003,2023 to 2024,0.5,240.17830109000002,120.08915054500001
2024,3,2024-01-21,15-44,1927.8525840000002,22950626,8.4,0.199,2023 to 2024,0.5,383.64266421600007,191.82133210800004
2024,4,2024-01-28,15-44,2455.716982,22950626,10.7,0.22399999999999995,2023 to 2024,0.49438202247191015,550.0806039679999,271.9499615122696
2024,5,2024-02-04,15-44,2249.161348,22950626,9.8,0.192,2023 to 2024,0.5308641975308642,431.838978816,229.24785295170372
2024,6,2024-02-11,15-44,2226.210722,22950626,9.7,0.16999999999999998,2023 to 2024,0.5211267605633803,378.4558227399999,197.22345692084502
2024,7,2024-02-18,15-44,1836.0500799999998,22950626,7.999999999999999,0.142,2023 to 2024,0.4827586206896551,260.71911135999994,125.86439858758615
2024,8,2024-02-25,15-44,1652.445072,22950626,7.199999999999999,0.118,2023 to 2024,0.45454545454545453,194.98851849599998,88.63114477090907
2024,9,2024-03-03,15-44,1422.938812,22950626,6.200000000000001,0.091,2023 to 2024,0.4571428571428572,129.48743189200002,59.19425457920001
2024,10,2024-03-10,15-44,1377.0375600000002,22950626,6.000000000000001,0.09899999999999998,2023 to 2024,0.3888888888888889,136.32671843999998,53.01594605999999
2024,11,2024-03-17,15-44,1377.0375600000002,22950626,6.000000000000001,0.10800000000000004,2023 to 2024,0.393939393939394,148.72005648000007,58.58668891636367
2024,12,2024-03-24,15-44,1239.3338039999999,22950626,5.3999999999999995,0.08000000000000002,2023 to 2024,0.3076923076923077,99.14670432000001,30.506678252307697
2024,13,2024-03-31,15-44,895.0744140000002,22950626,3.900000000000001,0.057999999999999996,2023 to 2024,0.3157894736842105,51.91431601200001,16.393994530105264
2024,14,2024-04-07,15-44,872.1237880000002,22950626,3.800000000000001,0.05599999999999999,2023 to 2024,0.3333333333333333,48.838932128,16.279644042666668
2024,15,2024-04-14,15-44,872.1237880000002,22950626,3.800000000000001,0.04099999999999999,2023 to 2024,0.37499999999999994,35.757075308,13.408903240499997
2024,16,2024-04-21,15-44,849.173162,22950626,3.7,0.02700000000000001,2023 to 2024,0.3333333333333333,22.92767537400001,7.642558458000003
2024,17,2024-04-28,15-44,803.2719100000002,22950626,3.5000000000000004,0.038000000000000006,2023 to 2024,0.26666666666666666,30.52433258000001,8.139822021333336
2024,18,2024-05-05,15-44,757.3706579999999,22950626,3.3,0.03700000000000001,2023 to 2024,0.3333333333333333,28.022714346000008,9.340904782000003
2024,19,2024-05-12,15-44,481.96314600000005,22950626,2.1,0.04099999999999999,2023 to 2024,0.23076923076923075,19.760488985999995,4.5601128429230755
2024,20,2024-05-19,15-44,642.6175279999999,22950626,2.7999999999999994,0.020000000000000004,2023 to 2024,0.3,12.85235056,3.8557051679999996
2024,21,2024-05-26,15-44,481.96314600000005,22950626,2.1,0.015000000000000001,2023 to 2024,0.2857142857142857,7.229447190000001,2.06555634
2024,22,2024-06-02,15-44,436.0618940000001,22950626,1.9000000000000006,0.010000000000000002,2023 to 2024,0.4,4.360618940000002,1.744247576000001
2024,23,2024-06-09,15-44,504.91377200000005,22950626,2.2,0.022,2023 to 2024,0.25,11.108102984,2.777025746
2024,24,2024-06-16,15-44,596.716276,22950626,2.6,0.012,2023 to 2024,0.25,7.160595312,1.790148828
2024,25,2024-06-23,15-44,527.8643979999998,22950626,2.2999999999999994,0.025,2023 to 2024,0.5,13.196609949999996,6.598304974999998
2024,26,2024-06-30,15-44,436.0618940000001,22950626,1.9000000000000006,0.008,2023 to 2024,0.3333333333333333,3.488495152000001,1.1628317173333336
2024,27,2024-07-07,15-44,413.111268,22950626,1.7999999999999998,0.018,2024 to 2025,0.25,7.436002823999999,1.8590007059999998
2024,28,2024-07-14,15-44,527.8643979999998,22950626,2.2999999999999994,0.022,2024 to 2025,0.5,11.613016755999995,5.8065083779999975
2024,29,2024-07-21,15-44,481.96314600000005,22950626,2.1,0.031,2024 to 2025,0.5555555555555556,14.940857526000002,8.300476403333334
2024,30,2024-07-28,15-44,527.8643979999998,22950626,2.2999999999999994,0.021,2024 to 2025,0.5714285714285715,11.085152357999997,6.334372775999999
2024,31,2024-08-04,15-44,390.16064200000005,22950626,1.7000000000000002,0.02700000000000001,2024 to 2025,0.7,10.534337334000005,7.374036133800003
2024,32,2024-08-11,15-44,298.358138,22950626,1.3,0.010000000000000002,2024 to 2025,1,2.9835813800000004,2.9835813800000004
2024,33,2024-08-18,15-44,275.4075119999999,22950626,1.1999999999999995,0.019000000000000003,2024 to 2025,0.4,5.232742727999999,2.0930970911999998
2024,34,2024-08-25,15-44,275.4075119999999,22950626,1.1999999999999995,0.020000000000000004,2024 to 2025,0.4,5.508150239999999,2.2032600959999997
2024,35,2024-09-01,15-44,229.50625999999997,22950626,0.9999999999999999,0.016999999999999998,2024 to 2025,0.5,3.901606419999999,1.9508032099999995
2024,36,2024-09-08,15-44,390.16064200000005,22950626,1.7000000000000002,0.016999999999999998,2024 to 2025,0.5,6.632730914,3.316365457
2024,37,2024-09-15,15-44,413.111268,22950626,1.7999999999999998,0.022,2024 to 2025,0.5,9.088447896,4.544223948
2024,38,2024-09-22,15-44,573.7656499999999,22950626,2.4999999999999996,0.035,2024 to 2025,0.4285714285714286,20.08179775,8.60648475
2024,39,2024-09-29,15-44,642.6175279999999,22950626,2.7999999999999994,0.025,2024 to 2025,0.2222222222222222,16.0654382,3.5700973777777776
2024,40,2024-10-06,15-44,826.222536,22950626,3.5999999999999996,0.026,2024 to 2025,0.625,21.481785935999998,13.426116209999998
2024,41,2024-10-13,15-44,918.0250399999999,22950626,3.9999999999999996,0.026,2024 to 2025,0.375,23.868651039999996,8.950744139999998
2024,42,2024-10-20,15-44,1009.8275440000001,22950626,4.4,0.036,2024 to 2025,0.36363636363636365,36.353791584,13.219560576000001
2024,43,2024-10-27,15-44,940.9756659999999,22950626,4.1,0.053000000000000005,2024 to 2025,0.23529411764705882,49.871710298000004,11.734520070117648
2024,44,2024-11-03,15-44,940.9756659999999,22950626,4.1,0.03899999999999999,2024 to 2025,0.3571428571428571,36.69805097399999,13.106446776428566
2024,45,2024-11-10,15-44,986.8769179999999,22950626,4.3,0.042,2024 to 2025,0.25000000000000006,41.448830556,10.362207639000001
2024,46,2024-11-17,15-44,940.9756659999999,22950626,4.1,0.065,2024 to 2025,0.3,61.163418289999996,18.349025487
2024,47,2024-11-24,15-44,1147.5312999999999,22950626,4.999999999999999,0.10900000000000001,2024 to 2025,0.22500000000000003,125.0809117,28.143205132500004
2024,48,2024-12-01,15-44,1422.938812,22950626,6.200000000000001,0.151,2024 to 2025,0.18749999999999997,214.86376061200002,40.28695511475
2024,49,2024-12-08,15-44,2180.30947,22950626,9.5,0.2,2024 to 2025,0.08888888888888889,436.06189400000005,38.76105724444445
2024,50,2024-12-15,15-44,3006.532005999999,22950626,13.099999999999996,0.25699999999999995,2024 to 2025,0.06382978723404255,772.6787255419996,49.319918651616995
2024,51,2024-12-22,15-44,4154.063306000002,22950626,18.10000000000001,0.2960000000000001,2024 to 2025,0.06481481481481481,1229.602738576001,79.69647379659266
2024,52,2024-12-29,15-44,3029.4826319999997,22950626,13.2,0.358,2024 to 2025,0.07766990291262135,1084.554782256,84.2372646412427
2025,2,2025-01-12,15-44,5944.212134,22950626,25.9,0.202,2024 to 2025,0.07407407407407407,1200.7308510680002,88.94302600503705
2025,3,2025-01-19,15-44,4314.717688,22950626,18.799999999999997,0.22599999999999998,2024 to 2025,0.08695652173913045,975.1261974879999,84.79358239026087
2025,4,2025-01-26,15-44,3786.85329,22950626,16.5,0.21600000000000008,2024 to 2025,0.12195121951219513,817.9603106400003,99.751257395122
2025,5,2025-02-02,15-44,3465.5445259999988,22950626,15.099999999999996,0.201,2024 to 2025,0.16470588235294117,696.5744497259998,114.72990936663525
2025,6,2025-02-09,15-44,3167.186388,22950626,13.8,0.20299999999999999,2024 to 2025,0.1395348837209302,642.9388367639999,89.71239582753485
2025,7,2025-02-16,15-44,2891.778876,22950626,12.599999999999998,0.204,2024 to 2025,0.15584415584415584,589.9228907039999,91.93603491490907
2025,8,2025-02-23,15-44,2754.0751200000004,22950626,12.000000000000002,0.22800000000000004,2024 to 2025,0.1728395061728395,627.9291273600002,108.53096028444446
2025,10,2025-03-09,15-44,2134.4082180000005,22950626,9.300000000000002,0.16699999999999998,2024 to 2025,0.16666666666666666,356.446172406,59.407695401
