week,virus,age,percent,date_start
34,A,65+,0,2024-08-19
35,fluB,65+,0,2024-08-26
35,H1,65+,0,2024-08-26
35,H3,65+,0,2024-08-26
35,A,65+,0,2024-08-26
36,fluB,65+,0,2024-09-02
36,H1,65+,0,2024-09-02
36,H3,65+,0,2024-09-02
36,A,65+,0,2024-09-02
37,fluB,65+,0,2024-09-09
37,H1,65+,0,2024-09-09
37,H3,65+,0,2024-09-09
37,A,65+,0,2024-09-09
38,fluB,65+,0,2024-09-16
38,H1,65+,0,2024-09-16
38,H3,65+,0.033923304,2024-09-16
38,A,65+,0,2024-09-16
39,fluB,65+,0,2024-09-23
39,H1,65+,0,2024-09-23
39,H3,65+,0,2024-09-23
39,A,65+,0,2024-09-23
40,fluB,65+,0,2024-09-30
40,H1,65+,0.0545722713864305,2024-09-30
40,H3,65+,0,2024-09-30
40,A,65+,0,2024-09-30
41,fluB,65+,0,2024-10-07
41,H1,65+,0.03982300884955747,2024-10-07
41,H3,65+,0.01327433615044252,2024-10-07
41,A,65+,1.32743226133325e-10,2024-10-07
42,fluB,65+,0,2024-10-14
42,H1,65+,0.02064896755162237,2024-10-14
42,H3,65+,0,2024-10-14
42,A,65+,0,2024-10-14
43,fluB,65+,0,2024-10-21
43,H1,65+,0,2024-10-21
43,H3,65+,0,2024-10-21
43,A,65+,0,2024-10-21
44,fluB,65+,0,2024-10-28
44,H1,65+,0,2024-10-28
44,H3,65+,0,2024-10-28
44,A,65+,0,2024-10-28
45,fluB,65+,0,2024-11-04
45,H1,65+,0.01474926253687325,2024-11-04
45,H3,65+,0.02212389346312674,2024-11-04
45,A,65+,0.0176991153864305,2024-11-04
46,fluB,65+,0,2024-11-11
46,H1,65+,0.02507374631268422,2024-11-11
46,H3,65+,0.01179940968731577,2024-11-11
46,A,65+,0.0103244841179941,2024-11-11
47,fluB,65+,0,2024-11-18
47,H1,65+,0.01474926253687325,2024-11-18
47,H3,65+,0.01622418879056031,2024-11-18
47,A,65+,0,2024-11-18
48,fluB,65+,0,2024-11-25
48,H1,65+,0.04277286135693226,2024-11-25
48,H3,65+,0,2024-11-25
48,A,65+,3.5693225458599537e-10,2024-11-25
49,fluB,65+,0,2024-12-02
49,H1,65+,0.1135693215339233,2024-12-02
49,H3,65+,0,2024-12-02
49,A,65+,0,2024-12-02
50,fluB,65+,0,2024-12-09
50,H1,65+,0.11799410029498514,2024-12-09
50,H3,65+,0.028023598820059,2024-12-09
50,A,65+,0,2024-12-09
51,fluB,65+,0.01622418879056053,2024-12-16
51,H1,65+,0.2404129793510323,2024-12-16
51,H3,65+,0.03392330383480824,2024-12-16
51,A,65+,0,2024-12-16
52,fluB,65+,0,2024-12-23
52,H1,65+,0.28613569321533916,2024-12-23
52,H3,65+,0.0191740412979352,2024-12-23
52,A,65+,0.01917404129793509,2024-12-23
53,fluB,65+,0.01622418879056053,2024-12-30
53,H1,65+,0.38938053097345127,2024-12-30
53,H3,65+,0.01474926253687297,2024-12-30
53,A,65+,0.04277286135693231,2024-12-30
54,fluB,65+,0.01474926253687325,2025-01-06
54,H1,65+,0.21238938053097337,2025-01-06
54,H3,65+,0.01032448377581116,2025-01-06
54,A,65+,0.01327433628318577,2025-01-06
55,fluB,65+,0.01917404129793509,2025-01-13
55,H1,65+,0.24926253687315647,2025-01-13
55,H3,65+,0.01474926253687303,2025-01-13
55,A,65+,0.01622418879056042,2025-01-13
56,fluB,65+,0,2025-01-20
56,H1,65+,0.17256637168141586,2025-01-20
56,H3,65+,0.0014749262536873,2025-01-20
56,A,65+,0.08554572271386426,2025-01-20
57,fluB,65+,0.0752212389380531,2025-01-27
57,H1,65+,0.24926253687315636,2025-01-27
57,H3,65+,0,2025-01-27
57,A,65+,0.03687315634218291,2025-01-27
58,fluB,65+,0,2025-02-03
58,H1,65+,0.11799410029498514,2025-02-03
58,H3,65+,0.07964601769911517,2025-02-03
58,A,65+,0,2025-02-03
59,fluB,65+,0.08702064896755157,2025-02-10
59,H1,65+,0.08407079646017701,2025-02-10
59,H3,65+,0.05457227138643072,2025-02-10
59,A,65+,0.03097345132743356,2025-02-10
60,fluB,65+,0,2025-02-17
60,H1,65+,0.08259587020648951,2025-02-17
60,H3,65+,0.112094395280236,2025-02-17
60,A,65+,0,2025-02-17
61,fluB,65+,0,2025-02-24
61,H1,65+,0.27876106194690253,2025-02-24
61,H3,65+,0.08849557522123896,2025-02-24
61,A,65+,0,2025-02-24
62,fluB,65+,0.04867256637168138,2025-03-03
62,H1,65+,0,2025-03-03
62,H3,65+,0.08702064896755157,2025-03-03
62,A,65+,0,2025-03-03
63,fluB,65+,0,2025-03-10
63,H1,65+,0.03392330383480813,2025-03-10
63,H3,65+,0.0870206489675518,2025-03-10
63,A,65+,0,2025-03-10
64,fluB,65+,0.07227138643067854,2025-03-17
64,H1,65+,0.06194690265486713,2025-03-17
64,H3,65+,0.13716814159292023,2025-03-17
64,A,65+,0,2025-03-17
65,fluB,65+,0,2025-03-24
65,H1,65+,0.04424778761061954,2025-03-24
65,H3,65+,3.8938046537095867e-10,2025-03-24
65,A,65+,0,2025-03-24
66,fluB,65+,0,2025-03-31
66,H1,65+,0,2025-03-31
66,H3,65+,0.073746313,2025-03-31
66,A,65+,0,2025-03-31
67,fluB,65+,0,2025-04-07
67,H1,65+,0.03982300884955747,2025-04-07
67,H3,65+,0.03982300915044252,2025-04-07
67,A,65+,0,2025-04-07
68,fluB,65+,0,2025-04-14
68,H1,65+,0.10766961651917396,2025-04-14
68,H3,65+,0.00442477876106203,2025-04-14
68,A,65+,0,2025-04-14
69,fluB,65+,0.06342182890855463,2025-04-21
69,H1,65+,0.05899705014749257,2025-04-21
69,H3,65+,0,2025-04-21
69,A,65+,0,2025-04-21
70,fluB,65+,0,2025-04-28
70,H1,65+,0,2025-04-28
70,H3,65+,0.08259587,2025-04-28
70,A,65+,2.0648950604940095e-10,2025-04-28
71,fluB,65+,0,2025-05-05
71,H1,65+,0,2025-05-05
71,H3,65+,0,2025-05-05
71,A,65+,0,2025-05-05
72,fluB,65+,0,2025-05-12
72,H1,65+,0,2025-05-12
72,H3,65+,0,2025-05-12
72,A,65+,0,2025-05-12
73,fluB,65+,0,2025-05-19
73,H1,65+,0,2025-05-19
73,H3,65+,0,2025-05-19
73,A,65+,0,2025-05-19
74,fluB,65+,0.08112094395280223,2025-05-26
74,H1,65+,0,2025-05-26
74,H3,65+,0,2025-05-26
74,A,65+,0,2025-05-26
75,fluB,65+,0,2025-06-02
75,H1,65+,0.11504424778761058,2025-06-02
75,H3,65+,0.00147492625368728,2025-06-02
75,A,65+,0,2025-06-02
76,fluB,65+,0,2025-06-09
76,H1,65+,0,2025-06-09
76,H3,65+,0,2025-06-09
76,A,65+,0,2025-06-09
77,fluB,65+,0,2025-06-16
77,H1,65+,0,2025-06-16
77,H3,65+,0,2025-06-16
77,A,65+,0,2025-06-16
78,fluB,65+,0,2025-06-23
78,H1,65+,0.17109144542772858,2025-06-23
78,H3,65+,0.00147492625368728,2025-06-23
78,A,65+,0,2025-06-23
79,fluB,65+,0,2025-06-30
79,H1,65+,0,2025-06-30
79,H3,65+,0,2025-06-30
79,A,65+,0,2025-06-30
80,fluB,65+,0,2025-07-07
80,H1,65+,0,2025-07-07
80,H3,65+,0,2025-07-07
80,A,65+,0,2025-07-07
81,fluB,65+,0,2025-07-14
81,H1,65+,0.17109144542772858,2025-07-14
81,H3,65+,0,2025-07-14
81,A,65+,0,2025-07-14
82,fluB,65+,0,2025-07-21
82,H1,65+,0,2025-07-21
82,H3,65+,0,2025-07-21
82,A,65+,0,2025-07-21
83,fluB,65+,0,2025-07-28
83,H1,65+,0,2025-07-28
83,H3,65+,0,2025-07-28
83,A,65+,0,2025-07-28
84,fluB,65+,0,2025-08-04
84,H1,65+,0,2025-08-04
84,H3,65+,0,2025-08-04
84,A,65+,0,2025-08-04
85,fluB,65+,0,2025-08-11
85,H1,65+,0,2025-08-11
85,H3,65+,0,2025-08-11
85,A,65+,0,2025-08-11
86,fluB,65+,0,2025-08-18
86,H1,65+,0,2025-08-18
86,H3,65+,0,2025-08-18
86,A,65+,0,2025-08-18
87,fluB,65+,0,2025-08-25
87,H1,65+,0,2025-08-25
87,H3,65+,0,2025-08-25
87,A,65+,0,2025-08-25
88,fluB,65+,0,2025-09-01
88,H1,65+,0,2025-09-01
88,H3,65+,0,2025-09-01
88,A,65+,0,2025-09-01
89,fluB,65+,0,2025-09-08
89,H1,65+,0,2025-09-08
89,H3,65+,0.1858407079646016,2025-09-08
89,A,65+,0,2025-09-08
90,fluB,65+,0,2025-09-15
90,H1,65+,0,2025-09-15
90,H3,65+,0,2025-09-15
90,A,65+,0,2025-09-15
91,fluB,65+,0,2025-09-22
91,H1,65+,0.0752212389380531,2025-09-22
91,H3,65+,6.194689206040492e-11,2025-09-22
91,A,65+,0,2025-09-22
92,fluB,65+,0,2025-09-29
92,H1,65+,0.11061946902654853,2025-09-29
92,H3,65+,0.00147492625368747,2025-09-29
92,A,65+,0,2025-09-29
93,fluB,65+,0,2025-10-06
93,H1,65+,0.05604719764011801,2025-10-06
93,H3,65+,0.02802359835988199,2025-10-06
93,A,65+,4.6017700761069586e-10,2025-10-06
94,fluB,65+,0,2025-10-13
94,H1,65+,0.12094395280235992,2025-10-13
94,H3,65+,0,2025-10-13
94,A,65+,0,2025-10-13
95,fluB,65+,0,2025-10-20
95,H1,65+,0.17109144542772858,2025-10-20
95,H3,65+,0.16666666666666674,2025-10-20
95,A,65+,0,2025-10-20
96,fluB,65+,0,2025-10-27
96,H1,65+,0,2025-10-27
96,H3,65+,0.10914454277286124,2025-10-27
96,A,65+,0,2025-10-27
97,fluB,65+,0,2025-11-03
97,H1,65+,0.1047197640117994,2025-11-03
97,H3,65+,0.20501474926253693,2025-11-03
97,A,65+,0,2025-11-03
98,fluB,65+,0,2025-11-10
98,H1,65+,0,2025-11-10
98,H3,65+,0.28023598820059004,2025-11-10
98,A,65+,0,2025-11-10
99,fluB,65+,0,2025-11-17
99,H1,65+,0.03097345132743356,2025-11-17
99,H3,65+,0.3289085546725664,2025-11-17
99,A,65+,0.03097345122713868,2025-11-17
100,fluB,65+,0,2025-11-24
100,H1,65+,0.03539823008849563,2025-11-24
100,H3,65+,0.3200589970501474,2025-11-24
100,A,65+,0,2025-11-24
101,fluB,65+,0,2025-12-01
101,H1,65+,0,2025-12-01
101,H3,65+,0,2025-12-01
101,A,65+,0.7345132743362832,2025-12-01
